TIMESTAMP,RECORD,Kmh_Max3Sec,WS_kmh_3SecAvg_TMx,WindDir_3sec,Kmh_Mean,WindDir_MeanVect,Kmh_StDev
3/11/17 6:10,110,0,00:00.1,0,0,0,0
3/11/17 6:20,111,0,10:00.1,0,0,0,0
3/11/17 6:30,112,0,20:00.1,0,0,0,0
3/11/17 6:40,113,0,30:00.1,0,0,0,0
3/11/17 6:50,114,0,40:00.1,0,0,0,0
3/11/17 7:00,115,0,50:00.1,0,0,0,0
3/11/17 7:10,116,0,00:00.1,0,0,0,0
3/11/17 7:20,117,0,10:00.1,0,0,0,0
3/11/17 7:30,118,0,20:00.1,0,0,0,0
3/11/17 7:40,119,0,30:00.1,0,0,0,0
3/11/17 7:50,120,0,40:00.1,0,0,0,0
3/11/17 8:00,121,0,50:00.1,0,0,0,0
3/11/17 8:10,122,0,00:00.1,0,0,0,0
3/11/17 8:20,123,0,10:00.1,0,0,0,0
3/11/17 8:30,124,0,20:00.1,0,0,0,0
3/11/17 8:40,125,0,30:00.1,0,0,0,0
3/11/17 8:50,126,0,40:00.1,0,0,0,0
3/11/17 9:00,127,0,50:00.1,0,0,0,0
3/11/17 9:10,128,0,00:00.1,0,0,0,0
3/11/17 9:20,129,0,10:00.1,0,0,0,0
3/11/17 9:30,130,0,20:00.1,0,0,0,0
3/11/17 9:40,131,0,30:00.1,0,0,0,0
3/11/17 9:50,132,0,40:00.1,0,0,0,0
3/11/17 10:00,133,0,50:00.1,0,0,0,0
3/11/17 10:10,134,0,00:00.1,0,0,0,0
3/11/17 10:20,135,0,10:00.1,0,0,0,0
3/11/17 10:30,136,0,20:00.1,0,0,0,0
3/11/17 10:40,137,0,30:00.1,0,0,0,0
3/11/17 10:50,138,0,40:00.1,0,0,0,0
3/11/17 11:00,139,0,50:00.1,0,0,0,0
3/11/17 11:10,140,0,00:00.1,0,0,0,0
3/11/17 11:20,141,0,10:00.1,0,0,0,0
3/11/17 11:30,142,0,20:00.1,0,0,0,0
3/11/17 11:40,143,0,30:00.1,0,0,0,0
3/11/17 11:50,144,0,40:00.1,0,0,0,0
3/11/17 12:00,145,0,50:00.1,0,0,0,0
3/11/17 12:10,146,0,00:00.1,0,0,0,0
3/11/17 12:20,147,0,10:00.1,0,0,0,0
3/11/17 12:30,148,0,20:00.1,0,0,0,0
3/11/17 12:40,149,0,30:00.1,0,0,0,0
3/11/17 12:50,150,0,40:00.1,0,0,0,0
3/11/17 13:00,151,0,50:00.1,0,0,0,0
