TIMESTAMP,RECORD,Kmh_Max3Sec,WS_kmh_3SecAvg_TMx,WindDir_3sec,Kmh_Mean,WindDir_MeanVect,Kmh_StDev,Pressure
2017-12-07 00:00,4965,0,50:00.1,0,0,0,0,1003
2017-12-07 00:10,4966,0,00:00.1,0,0,0,0,1003
2017-12-07 00:20,4967,0,10:00.1,0,0,0,0,1003
2017-12-07 00:30,4968,0,20:00.1,0,0,0,0,1003
2017-12-07 00:40,4969,0,30:00.1,0,0,0,0,1003
2017-12-07 00:50,4970,0,40:00.1,0,0,0,0,1003
2017-12-07 01:00,4971,0,50:00.1,0,0,0,0,1003
2017-12-07 01:10,4972,0,00:00.1,0,0,0,0,1003
2017-12-07 01:20,4973,0,10:00.1,0,0,0,0,1003
2017-12-07 01:30,4974,0,20:00.1,0,0,0,0,1003
2017-12-07 01:40,4975,0,30:00.1,0,0,0,0,1003
2017-12-07 01:50,4976,0,40:00.1,0,0,0,0,1003
2017-12-07 02:00,4977,0,50:00.1,0,0,0,0,1002
2017-12-07 02:10,4978,0,00:00.1,0,0,0,0,1003
2017-12-07 02:20,4979,0,10:00.1,0,0,0,0,1003
2017-12-07 02:30,4980,0,20:00.1,0,0,0,0,1003
2017-12-07 02:40,4981,0,30:00.1,0,0,0,0,1002
2017-12-07 02:50,4982,0,40:00.1,0,0,0,0,1002
2017-12-07 03:00,4983,0,50:00.1,0,0,0,0,1002
2017-12-07 03:10,4984,0,00:00.1,0,0,0,0,1003
2017-12-07 03:20,4985,0,10:00.1,0,0,0,0,1002
2017-12-07 03:30,4986,0,20:00.1,0,0,0,0,1002
2017-12-07 03:40,4987,0,30:00.1,0,0,0,0,1003
2017-12-07 03:50,4988,0,40:00.1,0,0,0,0,1003
2017-12-07 04:00,4989,0,50:00.1,0,0,0,0,1002
2017-12-07 04:10,4990,0,00:00.1,0,0,0,0,1003
2017-12-07 04:20,4991,0,10:00.1,0,0,0,0,1003
2017-12-07 04:30,4992,0,20:00.1,0,0,0,0,1003
2017-12-07 04:40,4993,0,30:00.1,0,0,0,0,1003
