TIMESTAMP,RECORD,Kmh_Max3Sec,WS_kmh_3SecAvg_TMx,WindDir_3sec,Kmh_Mean,WindDir_MeanVect,Kmh_StDev
24/10/17 16:00,0,10,24/10/17 15:53,124.5,0.1229067,127.3438,1.251
2/11/17 12:40,1,0,2/11/17 12:30,0,0,0,0
2/11/17 12:50,2,0,40:00.1,0,0,0,0
2/11/17 13:00,3,0,50:00.1,0,0,0,0
2/11/17 13:10,4,0,00:00.1,0,0,0,0
2/11/17 13:20,5,0,10:00.1,0,0,0,0
2/11/17 13:30,6,0,20:00.1,0,0,0,0
2/11/17 13:40,7,0,30:00.1,0,0,0,0
2/11/17 13:50,8,0,40:00.1,0,0,0,0
2/11/17 14:00,9,0,50:00.1,0,0,0,0
2/11/17 14:10,10,0,00:00.1,0,0,0,0
2/11/17 14:20,11,0,10:00.1,0,0,0,0
2/11/17 14:30,12,0,20:00.1,0,0,0,0
2/11/17 14:40,13,0,30:00.1,0,0,0,0
2/11/17 14:50,14,0,40:00.1,0,0,0,0
2/11/17 15:00,15,0,50:00.1,0,0,0,0
2/11/17 15:10,16,0,00:00.1,0,0,0,0
2/11/17 15:20,17,0,10:00.1,0,0,0,0
2/11/17 15:30,18,0,20:00.1,0,0,0,0
2/11/17 15:40,19,0,30:00.1,0,0,0,0
2/11/17 15:50,20,0,40:00.1,0,0,0,0
2/11/17 16:00,21,0,50:00.1,0,0,0,0
2/11/17 16:10,22,0,00:00.1,0,0,0,0
2/11/17 16:20,23,0,10:00.1,0,0,0,0
2/11/17 16:30,24,0,20:00.1,0,0,0,0
2/11/17 16:40,25,0,30:00.1,0,0,0,0
2/11/17 16:50,26,0,40:00.1,0,0,0,0
2/11/17 17:00,27,0,50:00.1,0,0,0,0
2/11/17 17:10,28,0,00:00.1,0,0,0,0
2/11/17 17:20,29,0,10:00.1,0,0,0,0
2/11/17 17:30,30,0,20:00.1,0,0,0,0
2/11/17 17:40,31,0,30:00.1,0,0,0,0
2/11/17 17:50,32,0,40:00.1,0,0,0,0
2/11/17 18:00,33,0,50:00.1,0,0,0,0
2/11/17 18:10,34,0,00:00.1,0,0,0,0
2/11/17 18:20,35,0,10:00.1,0,0,0,0
2/11/17 18:30,36,0,20:00.1,0,0,0,0
2/11/17 18:40,37,0,30:00.1,0,0,0,0
2/11/17 18:50,38,0,40:00.1,0,0,0,0
2/11/17 19:00,39,0,50:00.1,0,0,0,0
2/11/17 19:10,40,0,00:00.1,0,0,0,0
2/11/17 19:20,41,0,10:00.1,0,0,0,0
2/11/17 19:30,42,0,20:00.1,0,0,0,0
2/11/17 19:40,43,0,30:00.1,0,0,0,0
2/11/17 19:50,44,0,40:00.1,0,0,0,0
2/11/17 20:00,45,0,50:00.1,0,0,0,0
2/11/17 20:10,46,0,00:00.1,0,0,0,0
2/11/17 20:20,47,0,10:00.1,0,0,0,0
2/11/17 20:30,48,0,20:00.1,0,0,0,0
2/11/17 20:40,49,0,30:00.1,0,0,0,0
2/11/17 20:50,50,0,40:00.1,0,0,0,0
2/11/17 21:00,51,0,50:00.1,0,0,0,0
2/11/17 21:10,52,0,00:00.1,0,0,0,0
2/11/17 21:20,53,0,10:00.1,0,0,0,0
2/11/17 21:30,54,0,20:00.1,0,0,0,0
2/11/17 21:40,55,0,30:00.1,0,0,0,0
2/11/17 21:50,56,0,40:00.1,0,0,0,0
2/11/17 22:00,57,0,50:00.1,0,0,0,0
2/11/17 22:10,58,0,00:00.1,0,0,0,0
2/11/17 22:20,59,0,10:00.1,0,0,0,0
2/11/17 22:30,60,0,20:00.1,0,0,0,0
2/11/17 22:40,61,0,30:00.1,0,0,0,0
2/11/17 22:50,62,0,40:00.1,0,0,0,0
2/11/17 23:00,63,0,50:00.1,0,0,0,0
2/11/17 23:10,64,0,00:00.1,0,0,0,0
2/11/17 23:20,65,0,10:00.1,0,0,0,0
2/11/17 23:30,66,0,20:00.1,0,0,0,0
2/11/17 23:40,67,0,30:00.1,0,0,0,0
2/11/17 23:50,68,0,40:00.1,0,0,0,0
3/11/17 0:00,69,0,50:00.1,0,0,0,0
3/11/17 0:10,70,0,00:00.1,0,0,0,0
3/11/17 0:20,71,0,10:00.1,0,0,0,0
3/11/17 0:30,72,0,20:00.1,0,0,0,0
3/11/17 0:40,73,0,30:00.1,0,0,0,0
3/11/17 0:50,74,0,40:00.1,0,0,0,0
3/11/17 1:00,75,0,50:00.1,0,0,0,0
3/11/17 1:10,76,0,00:00.1,0,0,0,0
3/11/17 1:20,77,0,10:00.1,0,0,0,0
3/11/17 1:30,78,0,20:00.1,0,0,0,0
3/11/17 1:40,79,0,30:00.1,0,0,0,0
3/11/17 1:50,80,0,40:00.1,0,0,0,0
3/11/17 2:00,81,0,50:00.1,0,0,0,0
3/11/17 2:10,82,0,00:00.1,0,0,0,0
3/11/17 2:20,83,0,10:00.1,0,0,0,0
3/11/17 2:30,84,0,20:00.1,0,0,0,0
3/11/17 2:40,85,0,30:00.1,0,0,0,0
3/11/17 2:50,86,0,40:00.1,0,0,0,0
3/11/17 3:00,87,0,50:00.1,0,0,0,0
3/11/17 3:10,88,0,00:00.1,0,0,0,0
3/11/17 3:20,89,0,10:00.1,0,0,0,0
3/11/17 3:30,90,0,20:00.1,0,0,0,0
3/11/17 3:40,91,0,30:00.1,0,0,0,0
3/11/17 3:50,92,0,40:00.1,0,0,0,0
3/11/17 4:00,93,0,50:00.1,0,0,0,0
3/11/17 4:10,94,0,00:00.1,0,0,0,0
3/11/17 4:20,95,0,10:00.1,0,0,0,0
3/11/17 4:30,96,0,20:00.1,0,0,0,0
3/11/17 4:40,97,0,30:00.1,0,0,0,0
3/11/17 4:50,98,0,40:00.1,0,0,0,0
3/11/17 5:00,99,0,50:00.1,0,0,0,0
3/11/17 5:10,100,0,00:00.1,0,0,0,0
3/11/17 5:20,101,0,10:00.1,0,0,0,0
3/11/17 5:30,102,0,20:00.1,0,0,0,0
3/11/17 5:40,103,0,30:00.1,0,0,0,0
3/11/17 5:50,104,0,40:00.1,0,0,0,0
3/11/17 6:00,105,0,50:00.1,0,0,0,0
3/11/17 6:10,106,0,00:00.1,0,0,0,0
3/11/17 6:20,107,0,10:00.1,0,0,0,0
3/11/17 6:30,108,0,20:00.1,0,0,0,0
3/11/17 6:40,109,0,30:00.1,0,0,0,0
3/11/17 6:50,110,0,40:00.1,0,0,0,0
3/11/17 7:00,111,0,50:00.1,0,0,0,0
3/11/17 7:10,112,0,00:00.1,0,0,0,0
3/11/17 7:20,113,0,10:00.1,0,0,0,0
3/11/17 7:30,114,0,20:00.1,0,0,0,0
3/11/17 7:40,115,0,30:00.1,0,0,0,0
3/11/17 7:50,116,0,40:00.1,0,0,0,0
3/11/17 8:00,117,0,50:00.1,0,0,0,0
3/11/17 8:10,118,0,00:00.1,0,0,0,0
3/11/17 8:20,119,0,10:00.1,0,0,0,0
3/11/17 8:30,120,0,20:00.1,0,0,0,0
3/11/17 8:40,121,0,30:00.1,0,0,0,0
3/11/17 8:50,122,0,40:00.1,0,0,0,0
3/11/17 9:00,123,0,50:00.1,0,0,0,0
3/11/17 9:10,124,0,00:00.1,0,0,0,0
3/11/17 9:20,125,0,10:00.1,0,0,0,0
3/11/17 9:30,126,0,20:00.1,0,0,0,0
3/11/17 9:40,127,0,30:00.1,0,0,0,0
3/11/17 9:50,128,0,40:00.1,0,0,0,0
3/11/17 10:00,129,0,50:00.1,0,0,0,0
3/11/17 10:10,130,0,00:00.1,0,0,0,0
3/11/17 10:20,131,0,10:00.1,0,0,0,0
3/11/17 10:30,132,0,20:00.1,0,0,0,0
3/11/17 10:40,133,0,30:00.1,0,0,0,0
3/11/17 10:50,134,0,40:00.1,0,0,0,0
3/11/17 11:00,135,0,50:00.1,0,0,0,0
3/11/17 11:10,136,0,00:00.1,0,0,0,0
3/11/17 11:20,137,0,10:00.1,0,0,0,0
3/11/17 11:30,138,0,20:00.1,0,0,0,0
3/11/17 11:40,139,0,30:00.1,0,0,0,0
3/11/17 11:50,140,0,40:00.1,0,0,0,0
3/11/17 12:00,141,0,50:00.1,0,0,0,0
3/11/17 12:10,142,0,00:00.1,0,0,0,0
3/11/17 12:20,143,0,10:00.1,0,0,0,0
3/11/17 12:30,144,0,20:00.1,0,0,0,0
3/11/17 12:40,145,0,30:00.1,0,0,0,0
3/11/17 12:50,146,0,40:00.1,0,0,0,0
3/11/17 13:00,147,0,50:00.1,0,0,0,0
3/11/17 13:10,148,0,00:00.1,0,0,0,0
3/11/17 13:20,149,0,10:00.1,0,0,0,0
3/11/17 13:30,150,0,20:00.1,0,0,0,0
3/11/17 13:40,151,0,30:00.1,0,0,0,0
3/11/17 13:50,152,0,40:00.1,0,0,0,0
3/11/17 14:00,153,0,50:00.1,0,0,0,0
3/11/17 14:10,154,0,00:00.1,0,0,0,0
3/11/17 14:20,155,0,10:00.1,0,0,0,0
3/11/17 14:30,156,0,20:00.1,0,0,0,0
3/11/17 14:40,157,0,30:00.1,0,0,0,0
3/11/17 14:50,158,0,40:00.1,0,0,0,0
3/11/17 15:00,159,0,50:00.1,0,0,0,0
3/11/17 15:10,160,0,00:00.1,0,0,0,0
3/11/17 15:20,161,0,10:00.1,0,0,0,0
3/11/17 15:30,162,0,20:00.1,0,0,0,0
3/11/17 15:40,163,0,30:00.1,0,0,0,0
3/11/17 15:50,164,0,40:00.1,0,0,0,0
3/11/17 16:00,165,0,50:00.1,0,0,0,0
3/11/17 16:10,166,0,00:00.1,0,0,0,0
3/11/17 16:20,167,0,10:00.1,0,0,0,0
3/11/17 16:30,168,0,20:00.1,0,0,0,0
3/11/17 16:40,169,0,30:00.1,0,0,0,0
3/11/17 16:50,170,0,40:00.1,0,0,0,0
3/11/17 17:00,171,0,50:00.1,0,0,0,0
3/11/17 17:10,172,0,00:00.1,0,0,0,0
3/11/17 17:20,173,0,10:00.1,0,0,0,0
3/11/17 17:30,174,0,20:00.1,0,0,0,0
3/11/17 17:40,175,0,30:00.1,0,0,0,0
3/11/17 17:50,176,0,40:00.1,0,0,0,0
3/11/17 18:00,177,0,50:00.1,0,0,0,0
3/11/17 18:10,178,0,00:00.1,0,0,0,0
3/11/17 18:20,179,0,10:00.1,0,0,0,0
3/11/17 18:30,180,0,20:00.1,0,0,0,0
3/11/17 18:40,181,0,30:00.1,0,0,0,0
3/11/17 18:50,182,0,40:00.1,0,0,0,0
3/11/17 19:00,183,0,50:00.1,0,0,0,0
3/11/17 19:10,184,0,00:00.1,0,0,0,0
3/11/17 19:20,185,0,10:00.1,0,0,0,0
3/11/17 19:30,186,0,20:00.1,0,0,0,0
3/11/17 19:40,187,0,30:00.1,0,0,0,0
3/11/17 19:50,188,0,40:00.1,0,0,0,0
3/11/17 20:00,189,0,50:00.1,0,0,0,0
3/11/17 20:10,190,0,00:00.1,0,0,0,0
3/11/17 20:20,191,0,10:00.1,0,0,0,0
3/11/17 20:30,192,0,20:00.1,0,0,0,0
3/11/17 20:40,193,0,30:00.1,0,0,0,0
3/11/17 20:50,194,0,40:00.1,0,0,0,0
3/11/17 21:00,195,0,50:00.1,0,0,0,0
3/11/17 21:10,196,0,00:00.1,0,0,0,0
3/11/17 21:20,197,0,10:00.1,0,0,0,0
3/11/17 21:30,198,0,20:00.1,0,0,0,0
3/11/17 21:40,199,0,30:00.1,0,0,0,0
3/11/17 21:50,200,0,40:00.1,0,0,0,0
3/11/17 22:00,201,0,50:00.1,0,0,0,0
3/11/17 22:10,202,0,00:00.1,0,0,0,0
3/11/17 22:20,203,0,10:00.1,0,0,0,0
3/11/17 22:30,204,0,20:00.1,0,0,0,0
3/11/17 22:40,205,0,30:00.1,0,0,0,0
3/11/17 22:50,206,0,40:00.1,0,0,0,0
3/11/17 23:00,207,0,50:00.1,0,0,0,0
3/11/17 23:10,208,0,00:00.1,0,0,0,0
3/11/17 23:20,209,0,10:00.1,0,0,0,0
3/11/17 23:30,210,0,20:00.1,0,0,0,0
3/11/17 23:40,211,0,30:00.1,0,0,0,0
3/11/17 23:50,212,0,40:00.1,0,0,0,0
4/11/17 0:00,213,0,50:00.1,0,0,0,0
4/11/17 0:10,214,0,00:00.1,0,0,0,0
4/11/17 0:20,215,0,10:00.1,0,0,0,0
4/11/17 0:30,216,0,20:00.1,0,0,0,0
4/11/17 0:40,217,0,30:00.1,0,0,0,0
4/11/17 0:50,218,0,40:00.1,0,0,0,0
4/11/17 1:00,219,0,50:00.1,0,0,0,0
4/11/17 1:10,220,0,00:00.1,0,0,0,0
4/11/17 1:20,221,0,10:00.1,0,0,0,0
4/11/17 1:30,222,0,20:00.1,0,0,0,0
4/11/17 1:40,223,0,30:00.1,0,0,0,0
4/11/17 1:50,224,0,40:00.1,0,0,0,0
4/11/17 2:00,225,0,50:00.1,0,0,0,0
4/11/17 2:10,226,0,00:00.1,0,0,0,0
4/11/17 2:20,227,0,10:00.1,0,0,0,0
4/11/17 2:30,228,0,20:00.1,0,0,0,0
