TIMESTAMP,RECORD,Kmh_Max3Sec,WS_kmh_3SecAvg_TMx,WindDir_3sec,Kmh_Mean,WindDir_MeanVect,Kmh_StDev
24/10/17 17:00,0,0,55:43.4,0,0,0,0
31/10/17 17:00,1,0,53:49.3,0,0,0,0
31/10/17 17:10,2,0,00:00.1,0,0,0,0
31/10/17 17:20,3,0,10:00.1,0,0,0,0
31/10/17 17:30,4,0,20:00.1,0,0,0,0
31/10/17 17:40,5,0,30:00.1,0,0,0,0
31/10/17 17:50,6,0,40:00.1,0,0,0,0
31/10/17 18:00,7,0,50:00.1,0,0,0,0
31/10/17 18:10,8,0,00:00.1,0,0,0,0
31/10/17 18:20,9,0,10:00.1,0,0,0,0
31/10/17 18:30,10,0,20:00.1,0,0,0,0
31/10/17 18:40,11,0,30:00.1,0,0,0,0
31/10/17 18:50,12,0,40:00.1,0,0,0,0
31/10/17 19:00,13,0,50:00.1,0,0,0,0
31/10/17 19:10,14,0,00:00.1,0,0,0,0
31/10/17 19:20,15,0,10:00.1,0,0,0,0
31/10/17 19:30,16,0,20:00.1,0,0,0,0
31/10/17 19:40,17,0,30:00.1,0,0,0,0
31/10/17 19:50,18,0,40:00.1,0,0,0,0
31/10/17 20:00,19,0,50:00.1,0,0,0,0
31/10/17 20:10,20,0,00:00.1,0,0,0,0
31/10/17 20:20,21,0,10:00.1,0,0,0,0
31/10/17 20:30,22,0,20:00.1,0,0,0,0
31/10/17 20:40,23,0,30:00.1,0,0,0,0
31/10/17 20:50,24,0,40:00.1,0,0,0,0
31/10/17 21:00,25,0,50:00.1,0,0,0,0
31/10/17 21:10,26,0,00:00.1,0,0,0,0
31/10/17 21:20,27,0,10:00.1,0,0,0,0
31/10/17 21:30,28,0,20:00.1,0,0,0,0
31/10/17 21:40,29,0,30:00.1,0,0,0,0
31/10/17 21:50,30,0,40:00.1,0,0,0,0
31/10/17 22:00,31,0,50:00.1,0,0,0,0
31/10/17 22:10,32,0,00:00.1,0,0,0,0
31/10/17 22:20,33,0,10:00.1,0,0,0,0
31/10/17 22:30,34,0,20:00.1,0,0,0,0
31/10/17 22:40,35,0,30:00.1,0,0,0,0
31/10/17 22:50,36,0,40:00.1,0,0,0,0
31/10/17 23:00,37,0,50:00.1,0,0,0,0
31/10/17 23:10,38,0,00:00.1,0,0,0,0
31/10/17 23:20,39,0,10:00.1,0,0,0,0
31/10/17 23:30,40,0,20:00.1,0,0,0,0
31/10/17 23:40,41,0,30:00.1,0,0,0,0
31/10/17 23:50,42,0,40:00.1,0,0,0,0
1/11/17 0:00,43,0,50:00.1,0,0,0,0
1/11/17 0:10,44,0,00:00.1,0,0,0,0
1/11/17 0:20,45,0,10:00.1,0,0,0,0
1/11/17 0:30,46,0,20:00.1,0,0,0,0
1/11/17 0:40,47,0,30:00.1,0,0,0,0
1/11/17 0:50,48,0,40:00.1,0,0,0,0
1/11/17 1:00,49,0,50:00.1,0,0,0,0
1/11/17 1:10,50,0,00:00.1,0,0,0,0
1/11/17 1:20,51,0,10:00.1,0,0,0,0
1/11/17 1:30,52,0,20:00.1,0,0,0,0
1/11/17 1:40,53,0,30:00.1,0,0,0,0
1/11/17 1:50,54,0,40:00.1,0,0,0,0
1/11/17 2:00,55,0,50:00.1,0,0,0,0
1/11/17 2:10,56,0,00:00.1,0,0,0,0
1/11/17 2:20,57,0,10:00.1,0,0,0,0
1/11/17 2:30,58,0,20:00.1,0,0,0,0
1/11/17 2:40,59,0,30:00.1,0,0,0,0
1/11/17 2:50,60,0,40:00.1,0,0,0,0
1/11/17 3:00,61,0,50:00.1,0,0,0,0
1/11/17 3:10,62,0,00:00.1,0,0,0,0
1/11/17 3:20,63,0,10:00.1,0,0,0,0
1/11/17 3:30,64,0,20:00.1,0,0,0,0
1/11/17 3:40,65,0,30:00.1,0,0,0,0
1/11/17 3:50,66,0,40:00.1,0,0,0,0
1/11/17 4:00,67,0,50:00.1,0,0,0,0
1/11/17 4:10,68,0,00:00.1,0,0,0,0
1/11/17 4:20,69,0,10:00.1,0,0,0,0
1/11/17 4:30,70,0,20:00.1,0,0,0,0
1/11/17 4:40,71,0,30:00.1,0,0,0,0
1/11/17 4:50,72,0,40:00.1,0,0,0,0
1/11/17 5:00,73,0,50:00.1,0,0,0,0
1/11/17 5:10,74,0,00:00.1,0,0,0,0
1/11/17 5:20,75,0,10:00.1,0,0,0,0
1/11/17 5:30,76,0,20:00.1,0,0,0,0
1/11/17 5:40,77,0,30:00.1,0,0,0,0
1/11/17 5:50,78,0,40:00.1,0,0,0,0
1/11/17 6:00,79,0,50:00.1,0,0,0,0
1/11/17 6:10,80,0,00:00.1,0,0,0,0
1/11/17 6:20,81,0,10:00.1,0,0,0,0
1/11/17 6:30,82,0,20:00.1,0,0,0,0
1/11/17 6:40,83,0,30:00.1,0,0,0,0
1/11/17 6:50,84,0,40:00.1,0,0,0,0
1/11/17 7:00,85,0,50:00.1,0,0,0,0
1/11/17 7:10,86,0,00:00.1,0,0,0,0
1/11/17 7:20,87,0,10:00.1,0,0,0,0
1/11/17 7:30,88,0,20:00.1,0,0,0,0
1/11/17 7:40,89,0,30:00.1,0,0,0,0
1/11/17 7:50,90,0,40:00.1,0,0,0,0
1/11/17 8:00,91,0,50:00.1,0,0,0,0
1/11/17 8:10,92,0,00:00.1,0,0,0,0
1/11/17 8:20,93,0,10:00.1,0,0,0,0
1/11/17 8:30,94,0,20:00.1,0,0,0,0
1/11/17 8:40,95,0,30:00.1,0,0,0,0
1/11/17 8:50,96,0,40:00.1,0,0,0,0
1/11/17 9:00,97,0,50:00.1,0,0,0,0
1/11/17 9:10,98,0,00:00.1,0,0,0,0
1/11/17 9:20,99,0,10:00.1,0,0,0,0
1/11/17 9:30,100,0,20:00.1,0,0,0,0
1/11/17 9:40,101,0,30:00.1,0,0,0,0
1/11/17 9:50,102,0,40:00.1,0,0,0,0
1/11/17 10:00,103,0,50:00.1,0,0,0,0
1/11/17 10:10,104,0,00:00.1,0,0,0,0
1/11/17 10:20,105,0,10:00.1,0,0,0,0
1/11/17 10:30,106,0,20:00.1,0,0,0,0
1/11/17 10:40,107,0,30:00.1,0,0,0,0
1/11/17 10:50,108,0,40:00.1,0,0,0,0
1/11/17 11:00,109,0,50:00.1,0,0,0,0
1/11/17 11:10,110,0,00:00.1,0,0,0,0
1/11/17 11:20,111,0,10:00.1,0,0,0,0
1/11/17 11:30,112,0,20:00.1,0,0,0,0
1/11/17 11:40,113,0,30:00.1,0,0,0,0
1/11/17 11:50,114,0,40:00.1,0,0,0,0
1/11/17 12:00,115,0,50:00.1,0,0,0,0
1/11/17 12:10,116,0,00:00.1,0,0,0,0
1/11/17 12:20,117,0,10:00.1,0,0,0,0
1/11/17 12:30,118,0,20:00.1,0,0,0,0
1/11/17 12:40,119,0,30:00.1,0,0,0,0
1/11/17 12:50,120,0,40:00.1,0,0,0,0
1/11/17 13:00,121,0,50:00.1,0,0,0,0
1/11/17 13:10,122,0,00:00.1,0,0,0,0
1/11/17 13:20,123,0,10:00.1,0,0,0,0
1/11/17 13:30,124,0,20:00.1,0,0,0,0
1/11/17 13:40,125,0,30:00.1,0,0,0,0
1/11/17 13:50,126,0,40:00.1,0,0,0,0
1/11/17 14:00,127,0,50:00.1,0,0,0,0
1/11/17 14:10,128,0,00:00.1,0,0,0,0
1/11/17 14:20,129,0,10:00.1,0,0,0,0
1/11/17 14:30,130,0,20:00.1,0,0,0,0
1/11/17 14:40,131,0,30:00.1,0,0,0,0
1/11/17 14:50,132,0,40:00.1,0,0,0,0
1/11/17 15:00,133,0,50:00.1,0,0,0,0
1/11/17 15:10,134,0,00:00.1,0,0,0,0
1/11/17 15:20,135,0,10:00.1,0,0,0,0
1/11/17 15:30,136,0,20:00.1,0,0,0,0
1/11/17 15:40,137,0,30:00.1,0,0,0,0
1/11/17 15:50,138,0,40:00.1,0,0,0,0
1/11/17 16:00,139,0,50:00.1,0,0,0,0
1/11/17 16:10,140,0,00:00.1,0,0,0,0
1/11/17 16:20,141,0,10:00.1,0,0,0,0
1/11/17 16:30,142,0,20:00.1,0,0,0,0
1/11/17 16:40,143,0,30:00.1,0,0,0,0
1/11/17 16:50,144,0,40:00.1,0,0,0,0
1/11/17 17:00,145,0,50:00.1,0,0,0,0
1/11/17 17:10,146,0,00:00.1,0,0,0,0
1/11/17 17:20,147,0,10:00.1,0,0,0,0
1/11/17 17:30,148,0,20:00.1,0,0,0,0
1/11/17 17:40,149,0,30:00.1,0,0,0,0
1/11/17 17:50,150,0,40:00.1,0,0,0,0
1/11/17 18:00,151,0,50:00.1,0,0,0,0
1/11/17 18:10,152,0,00:00.1,0,0,0,0
1/11/17 18:20,153,0,10:00.1,0,0,0,0
1/11/17 18:30,154,0,20:00.1,0,0,0,0
1/11/17 18:40,155,0,30:00.1,0,0,0,0
1/11/17 18:50,156,0,40:00.1,0,0,0,0
1/11/17 19:00,157,0,50:00.1,0,0,0,0
1/11/17 19:10,158,0,00:00.1,0,0,0,0
1/11/17 19:20,159,0,10:00.1,0,0,0,0
1/11/17 19:30,160,0,20:00.1,0,0,0,0
