TIMESTAMP,ROW,Kmh_Max3Sec,WS_kmh_3SecAvg_TMx,WindDir_3sec,Kmh_Mean,WindDir_MeanVect,Kmh_StDev,Pressure
2017-03-29 04:20,67700,35.04,16:25.6,300.3,18.57219,280.3346,6.58,996
2017-03-29 04:30,67701,41.51,22:03.4,280.4,16.54414,290.3465,7.721,995
2017-03-29 04:40,67702,28.34,31:15.3,318.4,11.88011,294.7589,5.553,995
2017-03-29 04:50,67703,32.22,44:55.5,273,13.26317,284.3773,5.329,996
2017-03-29 05:00,67704,33.05,55:41.1,296.8,14.99352,290.68,5.938,996
2017-03-29 05:10,67705,31.05,03:21.9,303.3,13.55354,307.9799,6.291,996
2017-03-29 05:20,67706,32.93,11:43.2,347.3,12.6245,298.3712,5.027,996
2017-03-29 05:30,67707,33.75,29:13.9,317.4,12.48339,309.1498,5.986,996
2017-03-29 05:40,67708,39.16,35:48.3,270,17.44445,296.2108,8.23,996
2017-03-29 05:50,67709,37.16,40:15.2,272.9,15.25666,291.9064,7.196,996
2017-03-29 06:00,67710,33.75,53:12.8,258.5,15.49742,289.5264,6.775,996
2017-03-29 06:10,67711,28.58,06:55.1,299.5,14.44553,287.5817,6.045,997
2017-03-29 06:20,67712,34.93,18:54.9,268.6,14.18611,290.4529,5.531,996
2017-03-29 06:30,67713,36.57,28:52.1,303.8,16.72941,279.4155,6.706,997
2017-03-29 06:40,67714,41.51,29/3/17 6:33,312.5,18.00877,282.0293,7.54,998
2017-03-29 06:50,67715,33.63,40:07.8,270,13.87235,294.4886,6.485,998
2017-03-29 07:00,67716,26.34,58:43.9,308.5,11.13153,293.387,5.033,997
2017-03-29 07:10,67717,27.28,08:02.5,321.9,10.69351,305.7892,5.212,998
2017-03-29 07:20,67718,29.05,15:34.2,285.7,13.91295,317.2959,6.022,998
2017-03-29 07:30,67719,31.4,28:46.5,277.4,16.08558,283.916,6.389,999
2017-03-29 07:40,67720,34.22,37:50.2,305.2,15.76627,277.4149,5.667,998
2017-03-29 07:50,67721,38.46,29/3/17 7:46,291.4,17.93765,274.6883,6.394,999
2017-03-29 08:00,67722,43.28,54:51.6,261.5,22.987,267.35,7.324,999
2017-03-29 08:10,67723,31.52,04:18.2,283.5,18.01363,265.608,4.779,999
2017-03-29 08:20,67724,37.51,11:14.1,261,18.84668,264.4879,6.33,1000
2017-03-29 08:30,67725,31.87,27:45.4,285,13.98157,276.1698,5.723,999
2017-03-29 08:40,67726,41.87,39:47.5,254.4,20.37267,257.3318,6.191,999
2017-03-29 08:50,67727,51.39,47:27.8,243.8,22.54376,269.5973,10.35,1000
2017-03-29 09:00,67728,48.45,52:10.9,306.9,23.7331,258.4863,8.16,1000
2017-03-29 09:10,67729,23.05,04:48.9,284.6,10.17188,292.0175,4.371,1001
2017-03-29 09:20,67730,18.35,11:11.3,287.8,6.201778,301.317,3.786,1001
2017-03-29 09:30,67731,37.28,29/3/17 9:29,336.1,13.80934,307.8493,7.814,1001
2017-03-29 09:40,67732,35.52,37:00.2,298.7,18.98314,330.0743,6.701,1001
2017-03-29 09:50,67733,38.46,42:43.7,337.9,21.14001,330.2018,7.18,1001
2017-03-29 10:00,67734,40.57,59:10.3,319.9,22.21435,330.7369,7.705,1001
2017-03-29 10:10,67735,45.51,06:29.8,331,22.34009,331.0793,7.447,1001
2017-03-29 10:20,67736,41.16,29/3/17 10:16,342.9,23.4378,329.7262,7.266,1001
2017-03-29 10:30,67737,40.22,29:11.5,332.5,22.1437,328.8163,7.582,1002
2017-03-29 10:40,67738,37.75,36:17.6,311.6,21.72151,327.7278,7.064,1003
2017-03-29 10:50,67739,46.45,29/3/17 10:45,311.5,20.53547,327.7646,7.949,1003
2017-03-29 11:00,67740,42.45,51:04.3,330.2,21.51685,328.291,7.28,1004
2017-03-29 11:10,67741,44.57,03:34.2,316.4,23.46786,329.1461,7.205,1005
2017-03-29 11:20,67742,46.57,15:21.4,339.9,21.79371,329.179,7.152,1007
2017-03-29 11:30,67743,37.4,29/3/17 11:29,328.2,21.24713,326.471,7.042,1007
2017-03-29 11:40,67744,43.86,35:00.8,323.7,21.26058,328.5801,7.401,1007
2017-03-29 11:50,67745,38.93,29/3/17 11:44,308.8,20.72984,328.0067,6.678,1008
2017-03-29 12:00,67746,40.81,50:18.9,334.3,20.41084,329.6622,6.535,1008
2017-03-29 12:10,67747,36.93,02:39.1,337.9,19.9681,327.6284,7.121,1008
2017-03-29 12:20,67748,36.57,17:37.8,316.3,18.49816,327.7175,6.855,1009
2017-03-29 12:30,67749,35.87,28:53.1,338.6,19.236,327.1952,6.464,1009
2017-03-29 12:40,67750,39.75,32:21.3,315.3,22.63947,330.1839,7.178,1008
2017-03-29 12:50,67751,45.28,45:28.4,318.2,22.34725,330.4342,7.142,1008
2017-03-29 13:00,67752,36.22,52:46.8,331.6,21.42755,330.6182,6.567,1000
2017-03-29 13:10,67753,40.92,08:28.8,347.8,21.04302,326.8181,7.113,1001
2017-03-29 13:20,67754,42.1,16:11.6,338.4,21.56362,328.1423,7.358,1001
2017-03-29 13:30,67755,39.51,27:26.8,344.9,20.6209,327.0468,6.752,1000
2017-03-29 13:40,67756,39.87,33:26.8,339.3,19.64234,326.0814,7.078,1001
2017-03-29 13:50,67757,32.93,44:34.7,316.8,17.33268,324.8776,6.176,1000
2017-03-29 14:00,67758,36.34,55:45.7,335.1,18.84739,323.2383,6.592,1000
2017-03-29 14:10,67759,34.69,01:20.6,332.7,17.62082,323.3825,6.821,1000
2017-03-29 14:20,67760,35.87,14:24.3,328.9,18.29437,324.3891,6.694,1000
2017-03-29 14:30,67761,37.87,29/3/17 14:20,330.6,19.52832,326.9976,6.541,1000
2017-03-29 14:40,67762,38.93,32:35.8,340.4,20.22219,329.8674,6.421,1000
2017-03-29 14:50,67763,37.51,43:44.3,317.3,21.31556,330.6031,6.344,999
2017-03-29 15:00,67764,42.22,50:07.5,351.4,20.98656,334.1929,6.628,999
2017-03-29 15:10,67765,43.04,07:18.7,329.3,21.15941,332.9828,7.078,999
2017-03-29 15:20,67766,41.51,18:33.4,345.1,18.88181,330.6582,6.264,1000
2017-03-29 15:30,67767,38.57,23:22.2,338.7,18.80983,330.3752,6.45,1000
2017-03-29 15:40,67768,32.81,29/3/17 15:36,330.9,17.58191,328.6426,5.81,1000
2017-03-29 15:50,67769,37.98,43:17.6,338.6,19.71939,331.132,6.901,1000
2017-03-29 16:00,67770,32.93,59:48.9,341.5,18.0006,329.3681,6.411,1000
2017-03-29 16:10,67771,29.87,07:25.8,355.6,18.82323,332.253,5.426,1000
2017-03-29 16:20,67772,32.46,12:03.1,354.8,17.60438,332.152,5.531,1000
2017-03-29 16:30,67773,34.57,24:38.2,328.8,18.24282,329.5056,5.742,1000
2017-03-29 16:40,67774,37.51,30:49.8,332.3,18.41646,330.9993,5.968,1000
2017-03-29 16:50,67775,34.93,43:56.5,335.7,17.96295,329.6233,6.045,1000
2017-03-29 17:00,67776,32.81,55:17.6,311.1,18.13297,331.4508,5.98,1001
2017-03-29 17:10,67777,35.4,29/3/17 17:08,332.6,19.50944,333.4913,5.749,1000
2017-03-29 17:20,67778,31.28,10:08.9,338.2,18.4646,335.4243,5.61,1000
2017-03-29 17:30,67779,37.28,22:32.9,319.4,17.0568,332.7908,6.708,1001
2017-03-29 17:40,67780,35.63,36:03.7,222.8,17.97979,257.3658,6.625,1001
2017-03-29 17:50,67781,14.35,48:42.9,254.7,6.987279,243.2542,3.079,1002
2017-03-29 18:00,67782,16.58,58:31.8,251.9,8.384398,264.9063,3.474,1002
2017-03-29 18:10,67783,27.87,08:07.2,262.9,11.41369,274.3544,5.41,1003
2017-03-29 18:20,67784,34.57,29/3/17 18:10,254.1,13.66543,290.0816,6.102,1002
2017-03-29 18:30,67785,26.93,25:29.5,311.9,9.182768,328.4323,4.186,1002
2017-03-29 18:40,67786,22.7,38:19.6,283.7,7.591051,299.0962,5.177,1002
2017-03-29 18:50,67787,33.63,45:45.8,223,12.93435,278.6369,7.134,1002
2017-03-29 19:00,67788,33.75,58:45.4,243.4,18.9733,233.1198,5.568,1003
2017-03-29 19:10,67789,41.63,01:27.1,245.8,25.94284,253.0475,6.13,1002
2017-03-29 19:20,67790,36.46,19:58.3,268,17.94976,255.4597,5.468,1004
2017-03-29 19:30,67791,39.75,24:52.7,238.6,20.70727,245.5041,7.294,1004
2017-03-29 19:40,67792,38.81,39:56.8,195.3,23.09346,232.7087,6.553,1003
2017-03-29 19:50,67793,46.8,41:18.8,252.3,21.4865,267.364,10.1,1003
2017-03-29 20:00,67794,58.56,52:45.6,296.9,28.26965,232.9352,10.93,1003
2017-03-29 20:10,67795,38.34,29/3/17 20:09,170.8,14.61675,258.8916,5.77,1004
2017-03-29 20:20,67796,50.57,11:18.8,254.1,21.86007,225.5252,7.511,1005
2017-03-29 20:30,67797,36.81,29/3/17 20:25,252.8,20.46618,229.747,7.12,1004
2017-03-29 20:40,67798,39.98,32:02.9,244,18.7024,217.2182,6.639,1004
2017-03-29 20:50,67799,28.22,47:55.5,248.4,13.65371,216.0483,6.142,1006
2017-03-29 21:00,67800,31.63,52:25.5,115.9,18.45041,208.5088,5.85,1006
2017-03-29 21:10,67801,12.7,00:01.3,296.2,5.62533,88.02975,3.441,1006
2017-03-29 21:20,67802,19.05,15:53.4,194.7,6.401788,250.2849,3.499,1007
2017-03-29 21:30,67803,12.58,25:34.6,304.2,6.076936,262.3326,3.054,1005
2017-03-29 21:40,67804,27.75,39:01.7,346.2,12.08706,284.6636,6.087,1005
2017-03-29 21:50,67805,31.28,42:14.9,333.7,14.74737,317.5248,6.803,1005
2017-03-29 22:00,67806,22.7,51:25.4,299.3,10.05897,311.1648,4.9,1006
2017-03-29 22:10,67807,35.28,09:40.1,288.1,11.31539,299.2603,6.266,1007
2017-03-29 22:20,67808,40.45,15:57.4,332,17.5638,310.2381,8.04,1005
2017-03-29 22:30,67809,40.1,23:32.4,328,18.47688,313.1821,8.01,1004
2017-03-29 22:40,67810,39.75,31:24.5,1.374,15.14293,322.5723,7.032,1005
2017-03-29 22:50,67811,22.46,45:46.4,270.1,11.2798,301.6254,4.973,1005
2017-03-29 23:00,67812,36.1,51:48.2,301,12.77092,307.0439,6.733,1004
2017-03-29 23:10,67813,32.46,06:08.4,309.6,12.91562,315.5041,6.59,1004
2017-03-29 23:20,67814,32.69,12:35.8,314.8,14.83383,318.6918,6.024,1004
2017-03-29 23:30,67815,33.4,27:29.4,336.3,15.52582,321.1759,5.905,1004
2017-03-29 23:40,67816,40.45,38:15.7,329.9,15.86496,323.0985,6.158,1004
2017-03-29 23:50,67817,29.52,43:58.7,312.9,16.4628,322.6583,6.108,1004
2017-03-30 00:00,67818,37.87,50:52.7,296.1,17.22088,321.7767,7.034,1004
2017-03-30 00:10,67819,28.58,05:56.6,325.3,15.77754,317.4582,6.456,1004
2017-03-30 00:20,67820,29.75,17:26.5,336.5,13.82179,317.8416,6.586,1004
2017-03-30 00:30,67821,34.22,23:54.1,342.5,14.65789,318.2529,6.236,1003
2017-03-30 00:40,67822,37.28,35:15.8,355.4,16.43367,319.3973,7.006,1003
2017-03-30 00:50,67823,31.28,43:17.6,330.2,14.79649,316.7084,6.609,1003
2017-03-30 01:00,67824,36.69,53:16.2,343.7,15.08176,320.9824,6.523,1004
2017-03-30 01:10,67825,29.52,04:39.7,312.7,13.53762,312.2105,6.168,1003
2017-03-30 01:20,67826,28.93,16:14.9,313,14.33201,317.1838,5.989,1003
2017-03-30 01:30,67827,29.64,20:49.4,322.7,13.206,311.7943,6.17,1003
2017-03-30 01:40,67828,30.69,38:11.1,300,14.60964,311.7139,5.931,1003
2017-03-30 01:50,67829,27.75,30/3/17 1:46,339,13.19051,308.9377,5.979,1003
2017-03-30 02:00,67830,28.69,57:09.6,262.4,13.71641,308.9153,5.585,1003
2017-03-30 02:10,67831,30.58,04:51.8,340.9,11.0616,305.8942,5.187,1003
2017-03-30 02:20,67832,29.16,30/3/17 2:14,314.7,12.54272,312.8694,5.778,1003
2017-03-30 02:30,67833,32.93,21:35.7,294.7,13.56594,312.9281,5.804,1003
2017-03-30 02:40,67834,26.7,36:55.7,309,11.91001,301.2016,5.681,1003
2017-03-30 02:50,67835,28.22,43:28.7,279.2,13.17518,305.9416,6.249,1003
2017-03-30 03:00,67836,30.93,51:12.5,281.5,12.91027,305.5635,5.63,1003
2017-03-30 03:10,67837,24.11,00:20.9,327.9,11.65018,306.6431,5.323,1003
2017-03-30 03:20,67838,26.46,12:43.1,315.7,11.48887,310.4024,5.882,1004
2017-03-30 03:30,67839,21.99,20:04.1,308,10.36055,312.1486,4.733,1004
2017-03-30 03:40,67840,25.17,37:07.9,342.5,11.79592,306.0705,5.151,1004
2017-03-30 03:50,67841,35.63,40:27.5,317.7,11.0879,313.0181,6.097,1004
2017-03-30 04:00,67842,22.7,58:07.3,315.7,11.33443,308.5913,4.805,1004
2017-03-30 04:10,67843,26.34,30/3/17 4:05,338.2,12.04069,305.8345,5.407,1004
2017-03-30 04:20,67844,34.46,11:06.6,304.3,11.68005,307.0416,5.709,1004
2017-03-30 04:30,67845,22.34,22:27.4,346.1,10.69521,306.3341,4.743,1004
2017-03-30 04:40,67846,26.34,36:46.4,326,11.67008,304.604,5.37,1004
2017-03-30 04:50,67847,27.64,40:52.2,295.5,9.470445,305.7386,4.913,1005
2017-03-30 05:00,67848,22.93,56:13.4,266,10.01131,302.4538,4.923,1005
2017-03-30 05:10,67849,20.82,08:54.1,294.2,9.515049,307.1075,4.467,1005
2017-03-30 05:20,67850,22.7,11:49.1,330.3,9.479109,306.4485,4.585,1005
2017-03-30 05:30,67851,19.17,30/3/17 5:28,327.3,9.094667,305.1237,4.605,1005
2017-03-30 05:40,67852,23.87,37:51.5,334.1,10.24015,307.7693,4.315,1005
2017-03-30 05:50,67853,25.05,43:54.4,276.4,10.57663,308.916,4.779,1005
2017-03-30 06:00,67854,21.29,30/3/17 5:54,351.2,9.805632,300.1169,4.175,1005
2017-03-30 06:10,67855,23.05,02:53.1,321.8,9.336759,297.6626,4.823,1005
2017-03-30 06:20,67856,22.58,12:34.6,279.3,9.619172,300.7346,4.941,1005
2017-03-30 06:30,67857,26.81,28:59.6,326.6,9.974178,298.162,5.132,1006
2017-03-30 06:40,67858,26.93,36:58.1,299.6,10.62936,298.1023,4.924,1006
2017-03-30 06:50,67859,21.29,45:11.5,309.1,9.806056,292.4302,4.232,1006
2017-03-30 07:00,67860,24.81,58:26.1,282.9,10.56351,291.0328,4.717,1007
2017-03-30 07:10,67861,22.93,08:42.5,288.7,10.99813,286.5504,4.505,1006
2017-03-30 07:20,67862,31.16,13:00.6,294.4,11.08192,287.3887,4.581,1006
2017-03-30 07:30,67863,25.4,27:16.3,290.8,10.7211,284.9238,5.31,1006
2017-03-30 07:40,67864,23.52,31:08.1,266.4,11.0281,287.7856,4.444,1007
2017-03-30 07:50,67865,22.7,41:33.4,278.4,9.758088,287.4366,4.24,1007
2017-03-30 08:00,67866,24.34,59:24.7,279.2,10.19892,285.9772,5.109,1007
2017-03-30 08:10,67867,24.34,07:20.7,264.9,10.31885,289.9807,4.853,1007
2017-03-30 08:20,67868,20.93,11:52.8,280.5,9.811111,290.8271,4.029,1007
2017-03-30 08:30,67869,25.75,21:20.1,269.9,10.30708,284.7507,4.419,1008
2017-03-30 08:40,67870,21.99,30:05.8,262.7,10.45352,279.4506,4.586,1008
2017-03-30 08:50,67871,24.81,47:15.1,271.4,10.93377,279.0883,4.602,1008
2017-03-30 09:00,67872,25.28,30/3/17 8:57,238.6,12.43281,277.8113,4.658,1008
2017-03-30 09:10,67873,24.93,30/3/17 9:00,260.5,11.70842,278.241,4.672,1008
2017-03-30 09:20,67874,29.64,11:30.6,275.3,14.62801,279.3836,4.965,1008
2017-03-30 09:30,67875,26.81,30/3/17 9:26,288.5,14.3214,275.9611,4.417,1008
2017-03-30 09:40,67876,20.46,39:17.2,288,11.75147,281.8833,4.105,1008
2017-03-30 09:50,67877,25.28,30/3/17 9:48,288.8,13.92815,281.7727,4.701,1008
2017-03-30 10:00,67878,25.4,56:29.4,282.6,11.44089,276.3558,4.66,1008
2017-03-30 10:10,67879,28.46,05:06.4,279.1,14.02227,278.9225,5.594,1008
2017-03-30 10:20,67880,29.28,18:24.8,288.1,15.49269,281.5547,5.506,1009
2017-03-30 10:30,67881,24.11,20:41.6,278.3,12.053,283.7699,4.703,1008
2017-03-30 10:40,67882,21.4,30/3/17 10:40,274.6,9.530286,288.8724,4.666,1008
2017-03-30 10:50,67883,25.99,49:28.8,318.3,11.78725,290.4457,4.89,1008
2017-03-30 11:00,67884,23.4,53:15.4,305.2,10.08837,296.5358,4.697,1008
2017-03-30 11:10,67885,22.93,00:03.2,257.3,9.743738,294.0994,4.615,1007
2017-03-30 11:20,67886,25.4,11:56.8,282.5,10.05415,287.2408,4.523,1008
2017-03-30 11:30,67887,20.58,23:58.4,305.9,10.36136,297.5114,4.424,1007
2017-03-30 11:40,67888,21.05,39:15.7,279.2,10.15025,287.8766,4.099,1007
2017-03-30 11:50,67889,26.46,43:58.2,349.8,12.37266,281.3902,4.717,1008
2017-03-30 12:00,67890,24.81,55:11.8,326.2,10.44596,292.6264,4.707,1007
2017-03-30 12:10,67891,24.46,30/3/17 12:08,288.4,10.6059,287.4008,4.631,1007
2017-03-30 12:20,67892,23.76,13:47.7,322.7,12.00941,292.9381,4.78,1007
2017-03-30 12:30,67893,21.17,23:34.4,285.6,9.851517,284.7792,4.078,1007
2017-03-30 12:40,67894,21.87,38:04.5,308.9,11.15141,287.4267,4.604,1007
2017-03-30 12:50,67895,23.05,45:04.3,279.2,11.81871,286.4856,4.396,1007
2017-03-30 13:00,67896,22.46,52:16.4,305.6,10.81822,287.136,4.345,1006
2017-03-30 13:10,67897,23.52,03:19.3,280.6,11.48866,283.2801,4.501,1007
2017-03-30 13:20,67898,22.11,19:24.1,298.5,9.113986,292.1161,3.884,1007
2017-03-30 13:30,67899,22.23,24:22.1,304.7,10.92173,291.5901,4.311,1006
