TIMESTAMP,RECORD,Kmh_Max3Sec,WS_kmh_3SecAvg_TMx,WindDir_3sec,Kmh_Mean,WindDir_MeanVect,Kmh_StDev
24/3/17 7:50,19557,0,40:00.1,0,0,0,0
24/3/17 8:00,19558,0,50:00.1,0,0,0,0
24/3/17 8:10,19559,0,00:00.1,0,0,0,0
24/3/17 8:20,19560,0,10:00.1,0,0,0,0
24/3/17 8:30,19561,0,20:00.1,0,0,0,0
24/3/17 8:40,19562,0,30:00.1,0,0,0,0
24/3/17 8:50,19563,0,40:00.1,0,0,0,0
24/3/17 9:00,19564,0,50:00.1,0,0,0,0
24/3/17 9:10,19565,0,00:00.1,0,0,0,0
24/3/17 9:20,19566,0,10:00.1,0,0,0,0
24/3/17 9:30,19567,0,20:00.1,0,0,0,0
24/3/17 9:40,19568,0,30:00.1,0,0,0,0
24/3/17 9:50,19569,0,40:00.1,0,0,0,0
24/3/17 10:00,19570,0,50:00.1,0,0,0,0
24/3/17 10:10,19571,0,00:00.1,0,0,0,0
24/3/17 10:20,19572,0,10:00.1,0,0,0,0
24/3/17 10:30,19573,0,20:00.1,0,0,0,0
24/3/17 10:40,19574,0,30:00.1,0,0,0,0
24/3/17 10:50,19575,0,40:00.1,0,0,0,0
24/3/17 11:00,19576,0,50:00.1,0,0,0,0
24/3/17 11:10,19577,0,00:00.1,0,0,0,0
24/3/17 11:20,19578,0,10:00.1,0,0,0,0
24/3/17 11:30,19579,0,20:00.1,0,0,0,0
24/3/17 11:40,19580,0,30:00.1,0,0,0,0
24/3/17 11:50,19581,0,40:00.1,0,0,0,0
24/3/17 12:00,19582,0,50:00.1,0,0,0,0
24/3/17 12:10,19583,0,00:00.1,0,0,0,0
24/3/17 12:20,19584,0,10:00.1,0,0,0,0
24/3/17 12:30,19585,0,20:00.1,0,0,0,0
24/3/17 12:40,19586,0,30:00.1,0,0,0,0
24/3/17 12:50,19587,0,40:00.1,0,0,0,0
24/3/17 13:00,19588,0,50:00.1,0,0,0,0
24/3/17 13:10,19589,0,00:00.1,0,0,0,0
24/3/17 13:20,19590,0,10:00.1,0,0,0,0
24/3/17 13:30,19591,0,20:00.1,0,0,0,0
24/3/17 13:40,19592,0,30:00.1,0,0,0,0
24/3/17 13:50,19593,0,40:00.1,0,0,0,0
24/3/17 14:00,19594,0,50:00.1,0,0,0,0
24/3/17 14:10,19595,0,00:00.1,0,0,0,0
24/3/17 14:20,19596,0,10:00.1,0,0,0,0
24/3/17 14:30,19597,0,20:00.1,0,0,0,0
24/3/17 14:40,19598,0,30:00.1,0,0,0,0
24/3/17 14:50,19599,0,40:00.1,0,0,0,0
24/3/17 15:00,19600,0,50:00.1,0,0,0,0
24/3/17 15:10,19601,0,00:00.1,0,0,0,0
24/3/17 15:20,19602,0,10:00.1,0,0,0,0
24/3/17 15:30,19603,0,20:00.1,0,0,0,0
24/3/17 15:40,19604,0,30:00.1,0,0,0,0
24/3/17 15:50,19605,0,40:00.1,0,0,0,0
24/3/17 16:00,19606,0,50:00.1,0,0,0,0
24/3/17 16:10,19607,0,00:00.1,0,0,0,0
24/3/17 16:20,19608,0,10:00.1,0,0,0,0
24/3/17 16:30,19609,0,20:00.1,0,0,0,0
24/3/17 16:40,19610,0,30:00.1,0,0,0,0
24/3/17 16:50,19611,0,40:00.1,0,0,0,0
24/3/17 17:00,19612,0,50:00.1,0,0,0,0
24/3/17 17:10,19613,0,00:00.1,0,0,0,0
24/3/17 17:20,19614,0,10:00.1,0,0,0,0
24/3/17 17:30,19615,0,20:00.1,0,0,0,0
26/3/17 6:40,19616,0,34:42.4,0,0,0,0
26/3/17 6:50,19617,0,40:00.1,0,0,0,0
26/3/17 7:00,19618,0,50:00.1,0,0,0,0
26/3/17 7:10,19619,0,00:00.1,0,0,0,0
26/3/17 7:20,19620,0,10:00.1,0,0,0,0
26/3/17 7:30,19621,0,20:00.1,0,0,0,0
26/3/17 7:40,19622,0,30:00.1,0,0,0,0
26/3/17 7:50,19623,0,40:00.1,0,0,0,0
26/3/17 8:00,19624,0,50:00.1,0,0,0,0
26/3/17 8:10,19625,0,00:00.1,0,0,0,0
26/3/17 8:20,19626,0,10:00.1,0,0,0,0
26/3/17 8:30,19627,0,20:00.1,0,0,0,0
26/3/17 8:40,19628,0,30:00.1,0,0,0,0
26/3/17 8:50,19629,0,40:00.1,0,0,0,0
27/3/17 10:50,19630,0,45:11.7,0,0,0,0
27/3/17 11:00,19631,0,50:00.1,0,0,0,0
27/3/17 11:10,19632,0,00:00.1,0,0,0,0
27/3/17 11:20,19633,0,10:00.1,0,0,0,0
27/3/17 11:30,19634,0,20:00.1,0,0,0,0
27/3/17 11:40,19635,0,30:00.1,0,0,0,0
27/3/17 11:50,19636,0,40:00.1,0,0,0,0
27/3/17 12:00,19637,33.4,51:20.7,192.3,17.61786,202.905,8.18
27/3/17 12:10,19638,32.22,00:08.1,217.8,18.66634,205.9694,5.138
27/3/17 12:20,19639,41.28,18:46.1,195.1,24.23472,197.5415,6.876
27/3/17 12:30,19640,41.28,28:47.3,198,25.73613,200.6019,6.639
27/3/17 12:40,19641,40.22,35:31.3,182.4,26.09101,195.8145,6.525
27/3/17 12:50,19642,43.75,43:27.1,197.8,27.94396,194.2642,7.552
27/3/17 13:00,19643,42.81,50:38.8,192,26.0973,193.4162,6.007
27/3/17 13:10,19644,41.51,05:54.6,204.9,26.36147,192.5499,6.339
27/3/17 13:20,19645,33.52,18:45.1,202.1,19.68904,204.2762,6.004
27/3/17 13:30,19646,37.16,23:37.6,169.5,20.57086,174.8339,5.586
27/3/17 13:40,19647,35.75,32:01.3,156.8,21.00843,162.2205,4.615
27/3/17 13:50,19648,36.34,42:54.7,169.4,22.76191,173.7255,5.172
27/3/17 14:00,19649,56.33,54:13.2,185.5,31.40355,187.9055,9.07
27/3/17 14:10,19650,45.16,08:32.1,203,26.89027,194.4551,7.207
27/3/17 14:20,19651,38.93,10:05.8,201.7,22.74956,204.3059,5.348
27/3/17 14:30,19652,33.87,22:59.8,211.8,19.81453,212.7692,4.776
27/3/17 14:40,19653,29.4,36:34.8,222.1,19.01112,219.0772,4.375
27/3/17 14:50,19654,34.1,40:18.4,224.3,21.86053,223.2686,4.602
27/3/17 15:00,19655,28.11,59:27.4,224.7,18.85369,229.885,4.076
27/3/17 15:10,19656,33.4,00:35.9,205.3,21.96685,218.8446,5.188
27/3/17 15:20,19657,39.4,14:25.4,212.3,23.8943,216.1686,5.923
27/3/17 15:30,19658,35.4,27/3/17 15:21,224.9,23.3574,220.1521,5.26
27/3/17 15:40,19659,38.34,38:40.9,230.1,24.04176,230.0737,5.564
27/3/17 15:50,19660,37.16,46:12.8,238.4,26.23182,222.9535,5.356
27/3/17 16:00,19661,36.46,51:11.1,237.8,24.43072,229.7551,5.674
27/3/17 16:10,19662,37.51,03:20.1,218.5,24.02102,229.7818,5.158
27/3/17 16:20,19663,30.69,10:15.4,222.2,18.7963,217.9356,4.573
27/3/17 16:30,19664,30.22,28:46.7,218.4,20.56068,223.5823,4.02
27/3/17 16:40,19665,29.87,38:34.7,237.8,21.0766,228.533,4.348
27/3/17 16:50,19666,31.52,41:17.7,249.7,17.91424,241.5151,4.194
27/3/17 17:00,19667,34.81,55:46.5,238.3,19.93135,240.4098,4.986
27/3/17 17:10,19668,33.87,04:31.4,221.6,20.27336,233.897,4.877
27/3/17 17:20,19669,29.64,27/3/17 17:19,224.1,20.13581,228.3791,4.319
27/3/17 17:30,19670,36.57,21:38.9,227.5,21.78711,222.7451,4.901
27/3/17 17:40,19671,38.34,33:13.3,219.8,24.95747,225.0035,5.334
27/3/17 17:50,19672,37.87,41:44.1,221.3,24.60949,226.8228,5.182
27/3/17 18:00,19673,36.34,54:12.2,220.7,23.62263,226.1802,5.012
27/3/17 18:10,19674,37.98,06:14.7,223.1,25.20321,226.1424,5.169
27/3/17 18:20,19675,34.57,12:35.5,233,20.94177,231.3256,5.079
27/3/17 18:30,19676,35.04,29:51.4,225.8,20.83332,232.4437,4.543
27/3/17 18:40,19677,35.63,36:33.9,220.2,23.14587,224.881,5.074
27/3/17 18:50,19678,36.46,41:36.8,240.7,21.53059,231.9332,5.031
27/3/17 19:00,19679,29.28,55:17.8,227.1,18.60983,230.8954,4.458
27/3/17 19:10,19680,30.34,27/3/17 19:04,230.9,20.18272,229.7469,4.638
27/3/17 19:20,19681,31.05,10:02.8,229.9,18.00244,237.0757,4.276
27/3/17 19:30,19682,29.05,29:02.5,248.4,17.92855,236.4723,4.155
27/3/17 19:40,19683,30.46,33:41.4,228.8,19.09974,231.9646,4.426
27/3/17 19:50,19684,27.99,40:31.4,226.1,19.10777,230.5783,4.42
27/3/17 20:00,19685,35.28,27/3/17 19:57,221.9,19.6731,221.9566,4.774
27/3/17 20:10,19686,32.46,07:47.1,223,21.86863,220.3922,4.701
27/3/17 20:20,19687,35.63,19:09.9,217.1,22.58433,222.546,5.388
27/3/17 20:30,19688,47.39,27:16.5,221.1,30.3767,222.6144,7.009
27/3/17 20:40,19689,41.4,27/3/17 20:34,204.8,26.37769,219.8262,5.835
27/3/17 20:50,19690,32.22,40:10.6,217.1,23.27758,222.1276,4.524
27/3/17 21:00,19691,39.16,27/3/17 20:55,228.5,25.31448,224.0686,5.241
27/3/17 21:10,19692,39.63,07:11.6,230,25.03266,228.788,5.136
27/3/17 21:20,19693,37.28,10:01.4,229.6,22.26156,228.5953,5.365
27/3/17 21:30,19694,35.87,26:57.2,234,22.29122,225.3487,5.357
27/3/17 21:40,19695,35.87,27/3/17 21:39,220.1,23.37401,229.796,5.056
27/3/17 21:50,19696,41.51,43:54.2,230.5,24.62643,232.4008,5.147
27/3/17 22:00,19697,40.92,27/3/17 21:54,220.5,24.23963,230.3035,5.434
27/3/17 22:10,19698,39.28,01:02.4,238.8,27.38648,226.8516,6.23
27/3/17 22:20,19699,36.22,12:24.4,213.7,23.93359,225.3898,4.901
27/3/17 22:30,19700,43.28,26:58.2,232.5,27.0791,230.0607,5.694
27/3/17 22:40,19701,41.51,37:30.9,227.2,25.75596,235.3841,5.436
27/3/17 22:50,19702,37.87,27/3/17 22:49,243.4,23.68138,240.0733,5.045
27/3/17 23:00,19703,47.51,55:42.9,237.4,27.20741,238.5538,6.153
27/3/17 23:10,19704,38.46,01:28.2,243.6,24.94634,236.4982,5.666
27/3/17 23:20,19705,39.98,16:58.7,247.7,25.70707,239.9694,6.129
27/3/17 23:30,19706,40.69,22:03.7,245.7,26.85618,240.1154,6.086
27/3/17 23:40,19707,39.63,39:00.6,238.5,24.76985,235.1981,5.824
27/3/17 23:50,19708,42.92,27/3/17 23:44,241.1,25.02449,237.2967,5.666
28/3/17 0:00,19709,44.1,54:31.3,231.4,27.68477,238.3658,5.783
28/3/17 0:10,19710,48.22,08:22.9,245.4,27.846,242.8477,5.895
28/3/17 0:20,19711,43.16,15:22.8,247.9,27.44903,241.7324,5.992
28/3/17 0:30,19712,42.57,28/3/17 0:22,228.4,27.14998,235.2717,6.259
28/3/17 0:40,19713,50.8,39:27.7,241.7,31.37187,239.2378,7.304
28/3/17 0:50,19714,48.92,49:22.7,232.7,29.07861,238.6464,6.539
28/3/17 1:00,19715,49.16,52:57.2,238.6,31.7412,237.5853,6.788
28/3/17 1:10,19716,50.33,09:24.2,228.3,32.24119,237.0884,6.796
28/3/17 1:20,19717,47.63,12:58.2,235.4,31.96643,237.4913,6.976
28/3/17 1:30,19718,50.69,20:32.6,238.2,32.56961,237.2725,7.075
28/3/17 1:40,19719,54.57,31:23.5,253.6,32.86719,237.4836,7.695
28/3/17 1:50,19720,49.51,46:11.7,248.4,31.81245,238.1673,6.83
28/3/17 2:00,19721,56.1,58:23.7,257.3,34.18235,239.5046,7.617
28/3/17 2:10,19722,52.92,09:51.6,230.7,33.13244,238.7501,8.1
28/3/17 2:20,19723,54.1,10:28.5,240.9,33.3635,241.336,7.234
28/3/17 2:30,19724,51.98,21:25.3,247.8,31.99158,238.9656,7.213
28/3/17 2:40,19725,52.68,33:10.7,239.9,32.3203,238.8727,7.866
28/3/17 2:50,19726,59.86,49:27.7,228.2,37.24008,237.1628,7.803
28/3/17 3:00,19727,61.5,28/3/17 2:58,241.3,39.80311,238.7595,8.57
28/3/17 3:10,19728,60.92,08:42.3,232.9,38.98756,238.6787,8.33
28/3/17 3:20,19729,65.27,11:19.6,238.4,39.76321,240.0175,8.48
28/3/17 3:30,19730,65.97,29:34.8,232.7,39.11322,238.6447,8.71
28/3/17 3:40,19731,62.45,38:23.9,236.2,36.7209,241.9275,8.9
28/3/17 3:50,19732,58.09,42:40.1,242.5,39.5369,240.1806,8.42
28/3/17 4:00,19733,64.33,55:10.2,237.6,40.39251,241.1544,8.17
28/3/17 4:10,19734,74.91,28/3/17 4:03,247.9,43.49596,243.7664,9.28
28/3/17 4:20,19735,56.8,16:02.1,242.8,39.81796,238.4946,8.54
28/3/17 4:30,19736,60.68,24:44.1,243.6,39.00588,237.9466,7.88
28/3/17 4:40,19737,58.8,34:20.9,231.9,39.67983,235.1522,7.655
28/3/17 4:50,19738,68.21,42:11.2,223.8,40.4518,236.0061,8.65
28/3/17 5:00,19739,60.09,28/3/17 4:57,237.7,38.2209,236.5543,8.12
28/3/17 5:10,19740,60.8,00:07.8,221.3,37.63718,236.7396,8.12
28/3/17 5:20,19741,63.39,17:29.2,241.5,40.67462,236.8072,9.13
28/3/17 5:30,19742,56.8,22:36.3,240,37.94147,236.9434,8.18
28/3/17 5:40,19743,61.86,31:18.2,236.1,40.97896,236.695,7.873
28/3/17 5:50,19744,51.98,47:36.1,231,37.32764,237.0052,7.601
28/3/17 6:00,19745,52.68,53:52.3,237.3,35.62107,236.7157,7.736
28/3/17 6:10,19746,55.15,06:17.3,238.3,36.72543,238.8873,7.457
28/3/17 6:20,19747,55.15,11:38.6,242.7,35.37024,234.9141,7.697
28/3/17 6:30,19748,51.27,26:42.6,249,34.41407,241.8552,7.044
28/3/17 6:40,19749,58.8,33:09.2,233.4,38.06834,241.2593,8.17
28/3/17 6:50,19750,53.16,49:00.4,244.6,36.99556,241.3708,7.261
28/3/17 7:00,19751,58.68,55:24.2,235.7,36.51069,239.1044,7.519
28/3/17 7:10,19752,62.8,09:58.8,223.2,37.36219,235.458,7.892
28/3/17 7:20,19753,60.21,10:00.1,234.7,39.87457,233.3351,8.44
28/3/17 7:30,19754,56.45,25:29.8,231.3,37.88397,230.9042,8.16
28/3/17 7:40,19755,59.51,39:59.6,231,37.95513,238.2761,8.06
28/3/17 7:50,19756,68.21,47:37.9,248,40.75513,239.671,9.15
28/3/17 8:00,19757,59.27,28/3/17 7:58,213.9,37.66633,239.471,7.908
28/3/17 8:10,19758,61.62,05:07.8,232.2,39.87908,237.4352,8.3
28/3/17 8:20,19759,62.33,17:56.9,240.9,38.5966,239.9713,7.975
28/3/17 8:30,19760,68.09,28/3/17 8:20,248.6,44.54093,239.9757,10.2
28/3/17 8:40,19761,70.8,38:54.1,243.7,46.26669,238.1112,9.13
28/3/17 8:50,19762,77.73,48:53.1,234.5,48.3803,239.3388,10.34
28/3/17 9:00,19763,71.85,56:10.8,233.7,46.65684,238.8145,8.96
28/3/17 9:10,19764,69.74,03:08.6,238.9,47.2075,239.2232,9.26
28/3/17 9:20,19765,73.38,12:01.6,245.3,46.92582,242.1014,9.56
28/3/17 9:30,19766,72.32,21:26.1,239.9,49.3757,241.2566,10.73
28/3/17 9:40,19767,73.62,36:36.7,248.8,49.89461,240.9882,10.13
28/3/17 9:50,19768,78.91,42:48.6,230.6,49.87409,241.1515,11.75
28/3/17 10:00,19769,79.38,56:28.5,249.2,54.1558,242.9064,10.98
28/3/17 10:10,19770,92.8,09:35.9,261,61.04094,247.2137,13.9
28/3/17 10:20,19771,94.2,13:07.1,252.1,60.79246,250.0403,13.05
28/3/17 10:30,19772,84.8,27:41.7,242.3,56.87702,244.0591,11.39
28/3/17 10:40,19773,91.3,32:13.3,250,60.12788,245.6112,12.86
28/3/17 10:50,19774,100.5,48:17.5,248.4,61.72808,244.9256,14.09
28/3/17 11:00,19775,95,55:38.1,253.2,63.33914,250.2158,13.34
28/3/17 11:10,19776,97.6,08:48.9,251.9,64.88005,250.5973,13.4
28/3/17 11:20,19777,104.8,11:34.4,261.6,67.02174,253.224,15.42
28/3/17 11:30,19778,112.3,26:21.8,249.4,67.04349,256.4442,13.79
28/3/17 11:40,19779,105.1,34:05.1,260.5,69.07415,254.9961,14.67
28/3/17 11:50,19780,114.9,44:01.7,259,67.825,256.5171,17.2
28/3/17 12:00,19781,101.5,58:14.5,254.5,65.04044,256.1726,13.91
28/3/17 12:10,19782,93,02:11.3,254.8,62.22737,254.2918,13.48
28/3/17 12:20,19783,104.5,19:14.4,260.3,64.40081,259.7959,13.91
28/3/17 12:30,19784,113.2,29:22.9,259.7,69.69178,258.3991,15.52
28/3/17 12:40,19785,107.3,33:52.6,246.4,70.6393,259.6068,14.93
28/3/17 12:50,19786,111.1,49:13.7,266.3,63.26179,259.6387,14.93
28/3/17 13:00,19787,111.4,50:47.8,249.5,69.41359,263.1848,15.71
28/3/17 13:10,19788,101,01:43.1,259.7,63.41048,265.4293,14.66
28/3/17 13:20,19789,104,10:13.4,259.6,66.02553,266.306,15.63
28/3/17 13:30,19790,102.1,20:24.8,267.7,64.18137,269.2544,16.46
28/3/17 13:40,19791,125.7,34:03.2,262.7,64.66239,272.3972,16.69
28/3/17 13:50,19792,98.2,40:32.1,274.5,61.67764,275.0522,15.39
28/3/17 14:00,19793,102.5,56:11.3,276,62.01362,277.5451,15.64
28/3/17 14:10,19794,104.7,01:39.4,279.2,63.34927,276.7354,15.28
28/3/17 14:20,19795,101.7,10:49.9,290.5,59.24823,276.7878,15.73
28/3/17 14:30,19796,101.5,20:08.9,281.8,57.1953,276.7692,14.51
28/3/17 14:40,19797,94.8,30:32.4,273.1,58.49239,277.4179,14.99
28/3/17 14:50,19798,95,41:30.9,292.8,59.26759,278.5854,15.56
28/3/17 15:00,19799,92,50:01.6,286.3,55.53747,283.915,14.38
28/3/17 15:10,19800,113.1,01:49.8,268.2,67.43311,288.7188,16.73
28/3/17 15:20,19801,99.5,11:59.4,293.3,57.40648,287.8778,14.33
28/3/17 15:30,19802,94,28/3/17 15:24,294.6,56.05115,287.5027,15.18
28/3/17 15:40,19803,101.4,35:59.9,293.2,53.11786,293.6266,14.3
28/3/17 15:50,19804,88.2,28/3/17 15:43,309,52.37757,305.0864,14.13
28/3/17 16:00,19805,89,52:34.6,306,54.74042,306.6517,14.02
28/3/17 16:10,19806,88.7,04:59.9,309.3,52.10528,311.4911,13.84
28/3/17 16:20,19807,87,14:51.1,298.3,48.12328,312.7096,14.55
28/3/17 16:30,19808,84.1,22:56.5,314.2,46.50045,317.5425,14.54
28/3/17 16:40,19809,84.8,32:52.3,338.6,46.62275,318.7648,14.01
28/3/17 16:50,19810,81.3,41:40.7,316.4,44.30378,321.6475,12.98
28/3/17 17:00,19811,73.03,57:20.7,319.6,42.50269,320.2794,11.87
28/3/17 17:10,19812,101.6,03:04.6,337.8,49.65902,321.6594,15.64
28/3/17 17:20,19813,78.2,13:02.2,313.9,44.32255,322.6022,12.25
28/3/17 17:30,19814,81.7,20:29.7,311.8,42.02289,325.7483,11.7
28/3/17 17:40,19815,76.32,31:31.1,324.8,40.64751,325.0765,11.8
28/3/17 17:50,19816,74.09,40:18.1,325.4,43.09362,330.9301,11.25
28/3/17 18:00,19817,70.91,52:50.3,332.1,41.37213,327.5993,11.67
28/3/17 18:10,19818,69.74,05:53.5,332.7,43.09829,328.4782,11.11
28/3/17 18:20,19819,75.38,18:11.3,312.6,41.32914,328.7437,11.86
28/3/17 18:30,19820,74.21,29:29.4,332.2,41.6532,327.6288,12.79
28/3/17 18:40,19821,81,28/3/17 18:39,333.4,48.3845,335.2282,12.23
28/3/17 18:50,19822,78.79,41:00.6,339.3,48.24154,335.7135,11.58
28/3/17 19:00,19823,77.73,57:49.4,343.1,46.55231,336.8826,11.39
28/3/17 19:10,19824,94.9,04:08.4,322.9,48.14289,338.6828,13.06
28/3/17 19:20,19825,76.91,15:54.9,337.3,46.73198,336.4204,11.99
28/3/17 19:30,19826,72.32,23:35.7,331.7,44.51807,343.5568,11.82
28/3/17 19:40,19827,72.32,39:18.5,346.8,45.85245,343.0506,11.57
28/3/17 19:50,19828,67.97,48:57.2,345.7,42.82126,343.7988,11.14
28/3/17 20:00,19829,72.44,52:03.6,341,45.18354,343.2772,10.81
28/3/17 20:10,19830,70.68,02:07.5,335.7,42.28504,342.4855,10.1
28/3/17 20:20,19831,76.44,11:05.1,359,45.42806,344.1086,11.77
28/3/17 20:30,19832,65.27,22:48.8,329.1,40.39681,342.7852,9.63
28/3/17 20:40,19833,65.15,39:46.7,354.6,40.57701,345.1607,10.54
28/3/17 20:50,19834,66.21,28/3/17 20:48,352.7,43.01431,344.3406,10.4
28/3/17 21:00,19835,70.44,56:57.2,343.5,41.00626,344.6402,10.62
28/3/17 21:10,19836,71.5,06:24.9,335.3,39.21284,344.6007,10.88
28/3/17 21:20,19837,69.74,14:31.2,340.6,42.80388,344.0032,11.47
28/3/17 21:30,19838,73.38,26:47.7,340.4,42.29452,344.4717,10.98
28/3/17 21:40,19839,74.91,28/3/17 21:39,344.7,40.06288,344.8414,11.08
28/3/17 21:50,19840,74.32,28/3/17 21:42,344.4,40.02254,344.8392,12.14
28/3/17 22:00,19841,65.39,52:36.2,351.8,39.40544,345.6122,9.99
28/3/17 22:10,19842,63.62,28/3/17 22:07,345.9,38.69661,346.4986,10.05
28/3/17 22:20,19843,68.44,19:12.1,347.6,37.91106,346.6508,10.93
28/3/17 22:30,19844,69.27,23:50.8,353.4,37.18004,347.0875,10.36
28/3/17 22:40,19845,57.39,36:54.9,335.4,33.87264,344.7955,8.73
28/3/17 22:50,19846,63.27,45:15.2,353.9,35.89654,347.1147,10.42
28/3/17 23:00,19847,63.5,51:18.9,3.217,36.36277,348.113,9.01
28/3/17 23:10,19848,65.03,07:58.9,334.7,38.24145,346.4548,10.46
28/3/17 23:20,19849,59.39,11:05.3,338.7,30.97135,349.501,8.79
28/3/17 23:30,19850,53.04,21:58.7,355.1,33.86238,347.9099,9.13
28/3/17 23:40,19851,64.68,34:56.2,348.4,37.74881,347.4459,10.36
28/3/17 23:50,19852,57.51,49:36.4,328.9,36.33462,348.0637,9.06
29/3/17 0:00,19853,53.63,56:59.7,345.5,32.3489,346.3536,8.41
29/3/17 0:10,19854,57.51,04:51.4,3.9,32.41692,345.5774,9.12
29/3/17 0:20,19855,60.09,29/3/17 0:16,346,33.59342,344.5179,10.17
29/3/17 0:30,19856,49.86,26:24.9,331.7,27.92518,341.3129,7.772
29/3/17 0:40,19857,53.04,38:57.8,339.8,30.83448,341.1236,8.14
