TIMESTAMP,RECORD,Kmh_Max3Sec,WS_kmh_3SecAvg_TMx,WindDir_3sec,Kmh_Mean,WindDir_MeanVect,Kmh_StDev,Pressure
2017-03-26 22:30,51276,15.76,21:00.3,185.7,9.536362,193.5275,2.713,1006
2017-03-26 22:40,51277,13.88,26/3/17 22:35,197.2,8.156941,196.9489,2.481,1006
2017-03-26 22:50,51278,11.76,42:36.5,186.5,6.1062,207.7104,2.31,1006
2017-03-26 23:00,51279,12.82,53:20.6,204.5,7.558686,208.3623,2.206,1006
2017-03-26 23:10,51280,12.7,06:54.8,196.6,7.40087,203.5076,2.429,1007
2017-03-26 23:20,51281,12.35,10:34.8,191.6,8.13685,199.6899,2.31,1007
2017-03-26 23:30,51282,12.7,22:04.2,195.6,6.838878,204.2772,2.516,1006
2017-03-26 23:40,51283,15.99,33:49.3,207.9,8.365191,207.6457,2.691,1006
2017-03-26 23:50,51284,20.34,49:45.3,231.9,11.22827,208.7649,3.302,1006
2017-03-27 00:00,51285,19.05,53:10.5,209.9,11.31275,208.785,3.519,1006
2017-03-27 00:10,51286,17.88,07:35.4,200.9,11.43649,196.9144,3.108,1006
2017-03-27 00:20,51287,14.11,10:37.5,210.2,8.801659,204.443,2.418,1006
2017-03-27 00:30,51288,14.82,21:57.2,223.8,8.606031,207.9903,2.649,1005
2017-03-27 00:40,51289,15.76,34:34.7,213.1,7.99893,218.49,2.456,1005
2017-03-27 00:50,51290,9.76,48:32.1,228,6.470267,218.7366,2.005,1005
2017-03-27 01:00,51291,11.52,51:32.1,212.5,5.602979,207.3586,2.258,1005
2017-03-27 01:10,51292,8.94,27/3/17 1:02,215.4,5.510259,211.6859,1.909,1005
2017-03-27 01:20,51293,7.997,16:10.8,210.5,5.140256,220.6058,1.814,1005
2017-03-27 01:30,51294,12.58,24:50.6,215.7,5.760094,220.2421,2.169,1005
2017-03-27 01:40,51295,9.06,37:25.9,193.1,5.608104,214.5944,1.981,1005
2017-03-27 01:50,51296,13.41,45:59.3,221.4,8.277345,205.5304,2.33,1005
2017-03-27 02:00,51297,15.52,27/3/17 1:56,210.8,8.287224,207.615,2.836,1004
2017-03-27 02:10,51298,14.11,06:44.1,207.8,8.580289,215.6807,2.356,1004
2017-03-27 02:20,51299,19.4,18:29.8,224.2,10.54787,216.58,2.738,1004
2017-03-27 02:30,51300,15.64,26:49.1,194.6,10.4672,217.767,2.608,1004
2017-03-27 02:40,51301,15.05,37:21.3,198.2,9.596394,212.3882,2.589,1004
2017-03-27 02:50,51302,17.76,27/3/17 2:42,220.7,11.05647,211.8415,2.774,1004
2017-03-27 03:00,51303,17.4,56:56.4,218,9.663473,210.7639,2.787,1004
2017-03-27 03:10,51304,18.58,04:54.4,224.9,10.55979,217.0321,3.002,1004
2017-03-27 03:20,51305,17.05,14:53.9,231.2,9.645622,215.2605,2.949,1004
2017-03-27 03:30,51306,21.52,24:50.9,214.8,10.06142,206.2202,3.242,1004
2017-03-27 03:40,51307,19.99,37:02.6,220.3,10.76925,205.1516,3.113,1004
2017-03-27 03:50,51308,17.05,45:17.3,216.8,10.10156,212.6255,2.741,1003
2017-03-27 04:00,51309,20.93,57:48.4,209.4,11.94197,218.7903,2.981,1003
2017-03-27 04:10,51310,15.29,00:45.7,201.8,9.715556,218.3545,2.469,1003
2017-03-27 04:20,51311,18.7,12:42.4,229.1,9.507555,213.8263,2.77,1003
2017-03-27 04:30,51312,16.7,27/3/17 4:27,212.6,10.18508,211.8508,2.722,1003
2017-03-27 04:40,51313,16.11,34:39.7,229.5,10.09621,213.1948,2.753,1003
2017-03-27 04:50,51314,16.46,49:59.8,218.8,9.501211,219.2086,2.524,1003
2017-03-27 05:00,51315,21.87,59:25.7,228.4,11.07237,218.6939,3.189,1003
2017-03-27 05:10,51316,21.4,27/3/17 5:08,204.8,11.81623,218.4237,3.401,1003
2017-03-27 05:20,51317,23.52,13:58.5,217.5,13.62005,216.5542,3.536,1004
2017-03-27 05:30,51318,22.34,21:20.2,228.8,12.67177,213.4234,2.909,1004
2017-03-27 05:40,51319,23.4,27/3/17 5:39,219,13.66341,213.3362,3.498,1003
2017-03-27 05:50,51320,21.17,49:52.1,206.6,12.62235,212.7468,3.533,1004
2017-03-27 06:00,51321,20.82,27/3/17 5:51,219.6,13.60191,213.1151,3.139,1004
2017-03-27 06:10,51322,25.4,09:02.7,216.1,12.99816,210.9052,3.395,1004
2017-03-27 06:20,51323,26.7,14:07.8,220,13.56848,209.6098,3.926,1004
2017-03-27 06:30,51324,22.11,23:06.2,209.1,12.09676,208.7288,3.304,1004
2017-03-27 06:40,51325,21.76,33:14.4,208.6,12.29996,210.0289,3.555,1004
2017-03-27 06:50,51326,22.7,45:51.8,228.9,13.27092,217.1888,3.113,1004
2017-03-27 07:00,51327,17.17,52:36.8,227.8,10.61379,223.5498,2.704,1004
2017-03-27 07:10,51328,14.35,00:03.3,232.9,8.845528,228.8575,2.427,1004
2017-03-27 07:20,51329,18.23,18:28.4,227.4,10.40844,229.8251,2.899,1004
2017-03-27 07:30,51330,20.58,26:28.3,215.1,11.83024,227.4515,3.223,1004
2017-03-27 07:40,51331,19.4,31:58.7,217.7,11.5933,229.1285,2.866,1004
2017-03-27 07:50,51332,19.99,42:19.9,225.2,10.93531,235.0327,3.211,1004
2017-03-27 08:00,51333,21.17,51:06.2,230.6,11.6063,237.3675,3.304,1004
2017-03-27 08:10,51334,19.52,08:55.2,237.9,11.57655,240.0526,2.987,1004
2017-03-27 08:20,51335,23.87,14:35.2,230,13.59183,224.4035,3.173,1005
2017-03-27 08:30,51336,24.7,26:20.5,234.6,14.78713,227.3079,3.752,1004
2017-03-27 08:40,51337,26.7,38:03.8,234,15.81374,224.7194,4.489,1004
2017-03-27 08:50,51338,27.75,48:52.3,215,17.52322,223.381,4.77,1005
2017-03-27 09:00,51339,31.16,54:01.7,196.6,17.04267,216.2599,4.034,1005
2017-03-27 09:10,51340,33.99,07:59.6,215,19.04091,214.2117,4.636,1005
2017-03-27 09:20,51341,32.93,27/3/17 9:10,216.9,19.57897,220.06,5.28,1004
2017-03-27 09:30,51342,34.1,24:13.2,223.3,21.4435,219.2102,4.983,1004
2017-03-27 09:40,51343,32.1,27/3/17 9:30,222.2,20.07358,223.0085,4.268,1004
2017-03-27 09:50,51344,31.99,41:59.2,212.6,19.71122,226.6496,4.946,1004
2017-03-27 10:00,51345,30.93,52:12.5,222.3,18.02244,217.7715,5.268,1004
2017-03-27 10:10,51346,28.93,04:57.5,221.6,19.30555,223.4291,4.514,1004
2017-03-27 10:20,51347,31.05,16:57.4,227.1,18.70409,223.0273,4.696,1004
2017-03-27 10:30,51348,33.99,27/3/17 10:22,224.6,18.81396,216.5384,4.687,1004
2017-03-27 10:40,51349,31.87,36:56.1,226.6,19.9341,210.3002,4.647,1004
2017-03-27 10:50,51350,34.81,27/3/17 10:44,215.7,18.94322,217.9197,4.882,1004
2017-03-27 11:00,51351,28.34,55:21.5,215.3,18.62444,213.7841,4.083,1004
2017-03-27 11:10,51352,30.11,02:04.3,206,19.53815,214.9544,4.643,1004
2017-03-27 11:20,51353,33.99,27/3/17 11:13,215.3,21.88921,218.8766,4.644,1003
2017-03-27 11:30,51354,32.1,21:32.7,232.6,20.56327,213.4376,4.964,1004
2017-03-27 11:40,51355,31.87,27/3/17 11:30,202.4,20.28205,215.7092,4.702,1003
2017-03-27 11:50,51356,33.99,27/3/17 11:45,195.3,20.86954,214.4011,4.51,1004
2017-03-27 12:00,51357,30.22,50:49.5,221.7,18.81355,223.4081,4.764,1003
2017-03-27 12:10,51358,32.1,04:37.8,216.8,19.77174,224.2951,5.1,1003
2017-03-27 12:20,51359,32.81,14:24.9,235.4,19.51251,222.5533,4.689,1002
2017-03-27 12:30,51360,31.52,21:02.4,227,21.51868,220.0656,4.944,1003
2017-03-27 12:40,51361,30.22,39:53.7,217.3,20.13161,222.3256,4.177,1002
2017-03-27 12:50,51362,29.64,41:31.8,239.9,16.94191,224.5854,4.17,1002
2017-03-27 13:00,51363,29.4,51:13.7,220.3,19.70598,228.3131,4.495,1002
2017-03-27 13:10,51364,33.99,06:43.3,230.2,17.53456,227.5934,4.099,1002
2017-03-27 13:20,51365,29.28,10:15.1,234.1,19.04402,229.2548,4.029,1001
2017-03-27 13:30,51366,28.22,23:59.3,229.2,18.21113,227.6664,4.17,1001
2017-03-27 13:40,51367,25.4,27/3/17 13:35,234.1,16.38025,226.3768,3.573,1001
2017-03-27 13:50,51368,32.34,43:53.6,233.7,17.66433,224.9259,4.907,1001
2017-03-27 14:00,51369,39.51,27/3/17 13:57,210.6,19.78188,220.3461,5.295,1001
2017-03-27 14:10,51370,30.34,27/3/17 14:06,219,18.5161,221.2496,4.472,1001
2017-03-27 14:20,51371,29.75,12:24.9,217.9,18.00185,220.0463,5.147,1001
2017-03-27 14:30,51372,31.99,20:05.1,218.6,18.5646,214.681,4.591,1001
2017-03-27 14:40,51373,27.52,33:04.6,209.4,16.81734,213.6609,4.127,1001
2017-03-27 14:50,51374,33.99,27/3/17 14:41,215.2,16.38471,218.847,4.572,1001
2017-03-27 15:00,51375,28.81,54:49.1,224.3,16.74329,220.7029,3.946,1001
2017-03-27 15:10,51376,30.34,00:50.5,211,17.93877,220.6938,4.704,1001
2017-03-27 15:20,51377,29.4,27/3/17 15:11,226.1,19.12738,225.384,4.371,1001
2017-03-27 15:30,51378,31.28,26:37.1,225.5,18.14357,223.0012,4.282,1000
2017-03-27 15:40,51379,30.46,31:37.1,197.9,19.19219,224.8722,4.421,1000
2017-03-27 15:50,51380,29.4,45:36.5,228.9,17.30692,224.453,4.324,1000
2017-03-27 16:00,51381,30.58,50:13.5,219.8,17.60894,218.4321,4.432,1000
2017-03-27 16:10,51382,27.87,06:22.6,218.7,16.40254,221.2108,4.013,1000
2017-03-27 16:20,51383,31.99,19:24.6,218.6,16.49077,226.7542,4.712,1000
2017-03-27 16:30,51384,27.52,21:54.6,218.3,17.57576,226.9875,4.016,1000
2017-03-27 16:40,51385,27.99,33:01.8,226.7,17.23234,225.857,4.122,1000
2017-03-27 16:50,51386,31.4,46:58.8,223.1,17.29327,225.9743,4.494,1000
2017-03-27 17:00,51387,29.28,27/3/17 16:50,226.2,17.72204,225.2116,4.382,1000
2017-03-27 17:10,51388,29.64,07:13.9,227.3,16.6917,223.4637,3.878,1000
2017-03-27 17:20,51389,27.28,18:55.8,218.9,15.83038,223.3514,4.012,1000
2017-03-27 17:30,51390,26.46,23:20.6,225.6,16.15607,221.7852,3.982,1000
2017-03-27 17:40,51391,23.99,37:24.7,233,15.78389,223.962,3.609,1000
2017-03-27 17:50,51392,26.7,46:17.3,239.6,15.76385,224.1367,3.814,1000
2017-03-27 18:00,51393,28.58,57:02.1,213.9,16.52528,216.3632,3.959,1000
2017-03-27 18:10,51394,30.93,06:16.6,186.3,17.60915,211.517,4.876,1001
2017-03-27 18:20,51395,26.81,12:49.7,215.7,15.80446,205.3165,4.114,1000
2017-03-27 18:30,51396,35.99,28:24.2,220.6,19.48367,209.7324,6.496,1001
2017-03-27 18:40,51397,39.4,35:13.7,210.1,23.8072,208.2589,6.352,1001
2017-03-27 18:50,51398,35.75,44:53.2,221.9,19.53204,204.4437,5.666,1001
2017-03-27 19:00,51399,24.34,27/3/17 18:57,198.1,13.35079,201.8548,3.333,1001
2017-03-27 19:10,51400,19.76,08:06.7,217.6,12.01184,202.4261,3.037,1002
2017-03-27 19:20,51401,26.46,13:37.1,220.6,14.91591,211.2763,4.421,1002
2017-03-27 19:30,51402,22.58,28:42.2,213.1,12.82288,211.786,3.689,1001
2017-03-27 19:40,51403,24.34,37:31.5,224.3,13.75182,211.4064,3.486,1001
2017-03-27 19:50,51404,28.69,45:25.2,231.3,16.56539,220.2913,4.036,1001
2017-03-27 20:00,51405,30.22,54:55.9,211.4,18.04024,215.789,4.657,1001
2017-03-27 20:10,51406,34.81,03:24.3,220.8,19.8297,214.3586,4.673,1001
2017-03-27 20:20,51407,26.11,13:21.1,220.8,16.28136,212.2848,3.848,1001
2017-03-27 20:30,51408,32.22,26:48.4,216.4,19.62354,215.7542,4.599,1001
2017-03-27 20:40,51409,38.81,39:13.6,218.5,19.56885,213.8431,5.314,1001
2017-03-27 20:50,51410,32.34,45:23.9,212.9,17.3413,209.6732,5.73,1001
2017-03-27 21:00,51411,32.93,27/3/17 20:57,233.4,15.84779,212.7939,4.34,1001
2017-03-27 21:10,51412,27.4,01:21.8,200.4,16.40091,214.4781,4.197,1001
2017-03-27 21:20,51413,23.64,27/3/17 21:10,208.9,14.02049,210.5492,3.524,1002
2017-03-27 21:30,51414,27.52,28:43.5,225.5,14.89792,210.9628,4.325,1001
2017-03-27 21:40,51415,27.52,36:28.9,212.7,17.25083,212.8959,4.193,1001
2017-03-27 21:50,51416,34.22,42:17.1,200.9,16.25964,206.0501,5.273,1001
2017-03-27 22:00,51417,25.99,56:19.8,218.1,15.91429,209.0083,4,1001
2017-03-27 22:10,51418,36.34,02:42.2,229.6,18.97605,207.6005,5.767,1001
2017-03-27 22:20,51419,34.1,12:34.1,221.6,16.60267,208.5242,4.76,1001
2017-03-27 22:30,51420,32.58,20:24.8,223.9,18.28242,213.4453,4.818,1001
2017-03-27 22:40,51421,31.99,37:09.1,210.8,18.70778,214.9271,4.479,1001
2017-03-27 22:50,51422,31.63,48:12.7,224.5,18.4989,213.1968,4.98,1001
2017-03-27 23:00,51423,32.58,56:37.9,219.7,19.61129,215.0099,4.462,1000
2017-03-27 23:10,51424,34.81,02:14.9,220.1,20.33776,218.6331,4.882,1001
2017-03-27 23:20,51425,36.22,15:18.8,223,19.04264,216.6585,5.017,1000
2017-03-27 23:30,51426,34.81,28:34.8,207.8,21.2643,215.5493,4.953,1000
2017-03-27 23:40,51427,34.93,39:33.5,209.9,19.0698,208.4611,5.76,1000
2017-03-27 23:50,51428,36.46,41:26.8,218,22.07749,213.0395,5.516,1000
2017-03-28 00:00,51429,40.1,56:42.1,222.9,23.13508,212.9806,6.148,1000
2017-03-28 00:10,51430,36.81,05:42.2,215.9,22.40085,214.7865,5.794,1000
2017-03-28 00:20,51431,33.05,18:09.7,211.4,21.05181,215.7825,5.105,999
2017-03-28 00:30,51432,38.46,26:30.5,211.8,20.27151,212.5268,4.755,1000
2017-03-28 00:40,51433,33.52,37:22.7,213.1,20.32915,213.893,5.102,999
2017-03-28 00:50,51434,35.63,43:08.6,208.7,19.75711,211.4965,5.04,999
2017-03-28 01:00,51435,37.28,52:33.1,233,22.40545,217.4629,5.177,999
2017-03-28 01:10,51436,39.28,05:41.1,205.8,23.83198,221.5619,5.005,999
2017-03-28 01:20,51437,32.1,12:50.2,213.5,18.54511,221.2603,5.256,999
2017-03-28 01:30,51438,30.34,27:44.9,217.4,18.42058,222.3017,4.745,998
2017-03-28 01:40,51439,30.81,32:54.8,221.6,18.68035,221.9206,4.509,998
2017-03-28 01:50,51440,37.4,46:26.9,217,19.67474,227.1191,5.186,998
2017-03-28 02:00,51441,34.93,56:08.1,237.5,22.92646,227.5471,5.16,998
2017-03-28 02:10,51442,38.22,04:36.7,238.3,20.23426,224.2426,4.694,998
2017-03-28 02:20,51443,33.63,11:27.4,223.2,21.43593,222.0244,4.787,998
2017-03-28 02:30,51444,36.81,22:35.2,224.3,23.36356,220.3158,6.015,998
2017-03-28 02:40,51445,32.69,35:02.2,225.9,20.3141,225.1253,4.868,998
2017-03-28 02:50,51446,44.34,48:09.6,231.9,24.09347,222.7114,6.804,998
2017-03-28 03:00,51447,37.16,57:09.1,235.4,21.29355,222.649,5.311,997
2017-03-28 03:10,51448,30.46,05:21.3,228.4,19.6256,222.8334,4.508,997
2017-03-28 03:20,51449,40.1,15:21.7,202,22.47664,219.3039,5.479,997
2017-03-28 03:30,51450,38.1,29:45.9,241.9,20.24641,222.9682,4.669,998
2017-03-28 03:40,51451,37.28,36:29.3,225.1,22.98794,227.5399,5.121,997
2017-03-28 03:50,51452,41.98,47:47.8,223.9,23.70777,231.3249,6.133,997
2017-03-28 04:00,51453,36.69,58:31.2,234.9,22.00681,234.8819,5.425,997
2017-03-28 04:10,51454,37.87,06:32.7,236.3,20.88669,230.3703,4.963,997
2017-03-28 04:20,51455,37.98,11:29.3,236.3,21.88444,232.3728,5.269,997
2017-03-28 04:30,51456,31.16,26:03.6,236.1,21.11004,235.3722,4.492,997
2017-03-28 04:40,51457,34.93,35:07.7,237.2,22.27454,239.3958,5.163,996
2017-03-28 04:50,51458,36.81,40:48.4,216.3,22.27374,235.9358,4.883,997
2017-03-28 05:00,51459,37.75,59:15.5,240.9,23.84861,235.4133,5.381,997
2017-03-28 05:10,51460,42.69,02:02.2,234.5,25.65883,235.3044,5.867,996
2017-03-28 05:20,51461,37.87,19:02.2,221.5,23.49387,233.4263,5.64,997
2017-03-28 05:30,51462,43.28,22:04.3,222.2,25.91426,235.4683,5.853,996
2017-03-28 05:40,51463,47.75,34:43.4,249.2,26.00407,236.9443,6.978,997
2017-03-28 05:50,51464,41.63,44:11.6,241.6,26.03783,238.932,5.742,996
2017-03-28 06:00,51465,40.22,50:06.8,233.5,23.60048,239.3722,5.27,996
2017-03-28 06:10,51466,41.4,02:44.4,241.5,25.11681,237.9249,5.764,996
2017-03-28 06:20,51467,40.1,17:45.3,230,22.84413,236.8389,5.507,997
2017-03-28 06:30,51468,37.87,21:08.1,235.1,23.53638,236.1563,5.131,997
2017-03-28 06:40,51469,39.4,30:33.1,240.7,21.16321,233.5814,4.75,997
2017-03-28 06:50,51470,31.52,47:32.3,251.7,19.46133,235.4032,4.308,997
2017-03-28 07:00,51471,34.69,56:38.7,238,21.36467,235.9053,5.167,997
2017-03-28 07:10,51472,37.04,00:44.3,244,23.08605,236.6398,5.264,996
2017-03-28 07:20,51473,34.93,19:33.7,226.2,21.4705,233.6738,5.182,997
2017-03-28 07:30,51474,35.52,21:14.5,227.6,22.55075,231.33,5.052,997
2017-03-28 07:40,51475,35.4,34:49.6,246.9,22.8301,235.6748,5.47,997
2017-03-28 07:50,51476,35.52,40:38.8,239,23.43997,240.9498,4.661,997
2017-03-28 08:00,51477,39.63,50:04.9,236.3,24.50591,239.1814,5.49,997
2017-03-28 08:10,51478,41.87,05:53.6,239.2,24.39283,240.3646,5.668,997
2017-03-28 08:20,51479,37.28,16:36.1,242.7,23.08005,240.4736,5.402,997
2017-03-28 08:30,51480,39.87,26:23.7,239.2,25.12156,240.3733,5.846,997
2017-03-28 08:40,51481,39.75,32:15.3,255.7,23.85258,239.5325,5.363,997
2017-03-28 08:50,51482,42.22,49:26.6,241.6,25.90021,243.3761,5.74,997
2017-03-28 09:00,51483,43.04,28/3/17 8:51,238.3,25.40484,242.0452,6.388,997
2017-03-28 09:10,51484,42.22,28/3/17 9:07,231.7,24.24138,242.4148,6.266,996
2017-03-28 09:20,51485,45.39,14:39.4,251.1,28.62565,238.8047,6.295,997
2017-03-28 09:30,51486,49.51,23:55.4,241.5,28.73862,239.9201,6.609,997
2017-03-28 09:40,51487,45.28,31:36.2,255.1,26.77572,239.0632,6.101,997
2017-03-28 09:50,51488,39.98,49:57.1,235.6,24.89941,244.8097,5.826,996
2017-03-28 10:00,51489,47.16,28/3/17 9:50,234.5,29.47016,243.6545,6.459,996
2017-03-28 10:10,51490,45.28,09:14.3,270.4,26.73892,243.1389,6.846,996
2017-03-28 10:20,51491,44.22,12:44.3,236.1,26.69452,242.3342,6.44,996
2017-03-28 10:30,51492,48.57,21:09.3,248,29.43347,240.8851,6.983,996
2017-03-28 10:40,51493,46.22,39:54.1,234.7,25.17771,242.4796,6.9,996
2017-03-28 10:50,51494,46.57,48:03.6,245,31.4112,241.232,7.073,995
2017-03-28 11:00,51495,49.16,56:55.5,253.5,29.38102,242.4507,7.683,995
2017-03-28 11:10,51496,52.33,09:51.5,227.6,29.47831,241.7156,7.078,995
2017-03-28 11:20,51497,50.33,12:21.3,230.7,28.60652,240.8658,6.696,995
2017-03-28 11:30,51498,47.16,28:24.6,263.6,28.46399,241.0624,6.935,995
2017-03-28 11:40,51499,56.33,28/3/17 11:32,234.5,31.08958,243.2644,7.827,994
2017-03-28 11:50,51500,53.98,41:57.5,225.1,31.06211,245.5704,7.931,994
2017-03-28 12:00,51501,56.8,55:41.4,249.8,30.67511,240.1953,8.18,994
2017-03-28 12:10,51502,56.21,28/3/17 12:10,236.6,32.1411,242.2681,8.07,994
2017-03-28 12:20,51503,56.8,10:00.2,249.2,31.08787,245.0952,8.11,993
2017-03-28 12:30,51504,53.39,27:37.7,273.3,32.05575,246.0461,6.864,994
2017-03-28 12:40,51505,56.21,38:18.1,233.8,32.04928,244.7369,8.14,993
2017-03-28 12:50,51506,59.39,44:39.9,234.2,34.0074,247.086,8.31,993
2017-03-28 13:00,51507,49.39,59:26.7,234.6,32.31097,249.2229,7.681,993
2017-03-28 13:10,51508,55.86,09:32.2,246.6,33.3406,247.2861,7.69,993
2017-03-28 13:20,51509,55.04,10:39.1,253.4,31.79544,247.4157,7.946,993
2017-03-28 13:30,51510,54.33,28:02.8,254.4,32.89131,249.3374,8.65,993
2017-03-28 13:40,51511,52.68,34:41.3,223.7,33.24197,248.6542,7.714,993
2017-03-28 13:50,51512,52.33,44:12.1,256.1,31.75163,247.8833,7.265,993
2017-03-28 14:00,51513,58.21,50:50.7,229.6,33.62482,248.2445,9.18,993
2017-03-28 14:10,51514,58.56,03:01.4,237.5,33.9162,243.9402,7.742,992
2017-03-28 14:20,51515,55.39,18:36.8,235.8,32.62901,245.9375,7.415,992
2017-03-28 14:30,51516,45.98,29:43.8,241.5,30.76936,246.8618,6.714,992
2017-03-28 14:40,51517,55.62,31:00.2,247.5,33.17051,248.5657,8.14,992
2017-03-28 14:50,51518,55.51,41:27.2,261.5,33.5673,248.515,7.844,992
2017-03-28 15:00,51519,55.98,55:16.7,261.7,31.33009,250.0957,7.775,992
2017-03-28 15:10,51520,50.92,02:49.2,242,30.228,251.3735,7.494,992
2017-03-28 15:20,51521,51.51,13:08.6,247,30.97852,248.9836,7.868,992
2017-03-28 15:30,51522,51.27,26:35.8,245.3,31.70808,249.6741,7.647,992
2017-03-28 15:40,51523,50.1,39:34.3,258,30.85364,253.5331,7.816,992
